Alpha,objective_nitrogen_kharif,objective_water_kharif,nitrogen_mt_kharif,water_bcm_kharif,solve_status_kharif,solve_status_code_kharif,is_valid_kharif,variable_count_kharif,constraint_count_kharif,income_mode_kharif,objective_mode_kharif,objective_nitrogen_rabi,objective_water_rabi,nitrogen_mt_rabi,water_bcm_rabi,solve_status_rabi,solve_status_code_rabi,is_valid_rabi,variable_count_rabi,constraint_count_rabi,income_mode_rabi,objective_mode_rabi,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,is_valid,solve_status,income_mode,objective_mode,nitrogen_pct_of_2017_baseline,water_pct_of_2017_baseline
0.81,5102963161.150288,315196598219.83215,5.102963161150288,315.19659821983214,Optimal,1,True,2459,3235,profit,normalized,2908986713.458544,102611485765.95906,2.908986713458544,102.61148576595906,Optimal,1,True,1788,2529,profit,normalized,8011949874.608831,417808083985.7912,8.011949874608831,417.8080839857912,True,Optimal|Optimal,profit,normalized,96.70036652517238,89.35425782382089
0.82,5102860591.618723,315227926215.68854,5.102860591618723,315.2279262156885,Optimal,1,True,2459,3235,profit,normalized,2908243466.8008304,102727042820.95416,2.9082434668008306,102.72704282095417,Optimal,1,True,1788,2529,profit,normalized,8011104058.419554,417954969036.6427,8.011104058419553,417.9549690366427,True,Optimal|Optimal,profit,normalized,96.69015793215867,89.38567130098257
0.83,5102802070.093745,315246962629.3415,5.1028020700937455,315.2469626293415,Optimal,1,True,2459,3235,profit,normalized,2908171659.689604,102739197176.08911,2.9081716596896037,102.7391971760891,Optimal,1,True,1788,2529,profit,normalized,8010973729.783349,417986159805.4306,8.010973729783348,417.9861598054306,True,Optimal|Optimal,profit,normalized,96.68858492844711,89.39234189473798
0.84,5102775548.407062,315256020529.8196,5.102775548407061,315.2560205298196,Optimal,1,True,2459,3235,profit,normalized,2908033886.836255,102763906399.26651,2.908033886836255,102.7639063992665,Optimal,1,True,1788,2529,profit,normalized,8010809435.243317,418019926929.08606,8.010809435243317,418.01992692908607,True,Optimal|Optimal,profit,normalized,96.6866019726763,89.39956347897422
0.85,5102475352.181943,315369386672.5069,5.102475352181943,315.3693866725069,Optimal,1,True,2459,3235,profit,normalized,2907871042.317882,102796314966.44498,2.907871042317882,102.79631496644498,Optimal,1,True,1788,2529,profit,normalized,8010346394.499825,418165701638.9519,8.010346394499825,418.16570163895193,True,Optimal|Optimal,profit,normalized,96.68101329447529,89.43073949377334
0.86,5102464906.490497,315373665569.69586,5.102464906490496,315.37366556969585,Optimal,1,True,2459,3235,profit,normalized,2907854419.680496,102799908807.33472,2.907854419680496,102.79990880733472,Optimal,1,True,1788,2529,profit,normalized,8010319326.170993,418173574377.0306,8.010319326170993,418.1735743770306,True,Optimal|Optimal,profit,normalized,96.68068659281587,89.43242319185154
0.87,5102464906.490497,315373665569.69586,5.102464906490496,315.37366556969585,Optimal,1,True,2459,3235,profit,normalized,2907280544.792079,102928937320.09387,2.907280544792079,102.92893732009387,Optimal,1,True,1788,2529,profit,normalized,8009745451.282576,418302602889.78973,8.009745451282576,418.30260288978974,True,Optimal|Optimal,profit,normalized,96.67376020000039,89.46001779195052
0.88,5102398896.122846,315404953724.72003,5.102398896122845,315.40495372472003,Optimal,1,True,2459,3235,profit,normalized,2907189009.8377395,102951611417.68823,2.9071890098377393,102.95161141768823,Optimal,1,True,1788,2529,profit,normalized,8009587905.960585,418356565142.40826,8.009587905960585,418.3565651424083,True,Optimal|Optimal,profit,normalized,96.67185870403257,89.47155839448561
0.89,5102026213.826216,315600725765.4348,5.102026213826216,315.6007257654348,Optimal,1,True,2459,3235,profit,normalized,2907145984.2223554,102963913865.58182,2.9071459842223555,102.96391386558182,Optimal,1,True,1788,2529,profit,normalized,8009172198.048571,418564639631.0166,8.00917219804857,418.5646396310166,True,Optimal|Optimal,profit,normalized,96.66684131025349,89.51605811149516
0.9,5101844079.420955,315704259293.85205,5.101844079420955,315.70425929385203,Optimal,1,True,2459,3235,profit,normalized,2907105529.773495,102976325829.19553,2.9071055297734953,102.97632582919553,Optimal,1,True,1788,2529,profit,normalized,8008949609.19445,418680585123.0476,8.00894960919445,418.6805851230476,True,Optimal|Optimal,profit,normalized,96.66415477025828,89.54085471975992
0.91,5101586464.62099,315870173076.2976,5.10158646462099,315.8701730762976,Optimal,1,True,2459,3235,profit,normalized,2906824261.324803,103071506508.24307,2.906824261324803,103.07150650824308,Optimal,1,True,1788,2529,profit,normalized,8008410725.945793,418941679584.54065,8.008410725945794,418.9416795845406,True,Optimal|Optimal,profit,normalized,96.65765070963946,89.59669351925385
0.92,5101573108.795027,315879462494.72644,5.1015731087950265,315.87946249472645,Optimal,1,True,2459,3235,profit,normalized,2906476803.638208,103209474111.67917,2.906476803638208,103.20947411167917,Optimal,1,True,1788,2529,profit,normalized,8008049912.433235,419088936606.40564,8.008049912433234,419.08893660640564,True,Optimal|Optimal,profit,normalized,96.65329586475679,89.62818654775766
0.93,5101447305.86868,315984508697.04004,5.10144730586868,315.98450869704004,Optimal,1,True,2459,3235,profit,normalized,2906359791.131703,103261469717.49402,2.906359791131703,103.26146971749402,Optimal,1,True,1788,2529,profit,normalized,8007807097.000383,419245978414.53406,8.007807097000383,419.2459784145341,True,Optimal|Optimal,profit,normalized,96.6503651997224,89.66177219329799
0.94,5101098842.158561,316303973771.3519,5.101098842158561,316.30397377135193,Optimal,1,True,2459,3235,profit,normalized,2906300216.897575,103294058448.59003,2.906300216897575,103.29405844859002,Optimal,1,True,1788,2529,profit,normalized,8007399059.056135,419598032219.94196,8.007399059056135,419.59803221994196,True,Optimal|Optimal,profit,normalized,96.64544037875092,89.73706395452045
0.95,5101098511.22248,316304372556.2464,5.10109851122248,316.3043725562464,Optimal,1,True,2459,3235,profit,normalized,2906199164.5885844,103353998456.16898,2.9061991645885845,103.35399845616898,Optimal,1,True,1788,2529,profit,normalized,8007297675.811064,419658371012.4154,8.007297675811063,419.6583710124154,True,Optimal|Optimal,profit,normalized,96.64421673193442,89.74996827166055
0.96,5101029978.934636,316401229182.8395,5.101029978934636,316.4012291828395,Optimal,1,True,2459,3235,profit,normalized,2906098500.406669,103431433067.86389,2.906098500406669,103.43143306786389,Optimal,1,True,1788,2529,profit,normalized,8007128479.341305,419832662250.70337,8.007128479341304,419.8326622507034,True,Optimal|Optimal,profit,normalized,96.64217461223866,89.78724295551503
