crop_name,year,mospi_state_ut,des_state_name,production_tonnes_total,value_output_inr_lakh,value_output_inr,unit_price_inr_per_tonne,unit_price_inr_per_kg,join_status,value_source,production_source
Wheat,2015-16,Chandigarh,Chandigarh,2530.0,386.0,38600000.0,15256.91699604743,15.25691699604743,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Chhattisgarh,Chhattisgarh,139113.0,27509.0,2750900000.0,19774.57175102255,19.774571751022552,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Dadra & Nagar Haveli,Dadra and Nagar Haveli,0.0,17.0,1700000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Daman & Diu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Delhi,Delhi,83419.0,14100.0,1410000000.0,16902.62410242271,16.90262410242271,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Goa,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Gujarat,Gujarat,2314565.0,422777.0,42277700000.0,18265.937659992265,18.265937659992264,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Haryana,Haryana,11350000.0,1734689.0,173468900000.0,15283.603524229075,15.283603524229074,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Himachal Pradesh,Himachal Pradesh,602027.0,107621.0,10762100000.0,17876.440757640437,17.876440757640438,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Jammu & Kashmir,Jammu and Kashmir,544106.8999999999,102003.0,10200300000.0,18746.867573265477,18.746867573265476,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Jharkhand,Jharkhand,111769.0,46255.0,4625500000.0,41384.46259696338,41.38446259696338,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Karnataka,Karnataka,127321.0,31836.0,3183600000.0,25004.516144233865,25.004516144233865,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Kerala,Kerala,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Madhya Pradesh,Madhya Pradesh,18408000.0,2833119.0,283311900000.0,15390.694263363755,15.390694263363756,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Maharashtra,Maharashtra,980600.0,166857.0,16685700000.0,17015.806648990412,17.015806648990413,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Manipur,Manipur,3470.0,433.0,43300000.0,12478.386167146975,12.478386167146976,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Meghalaya,Meghalaya,0.0,99.0,9900000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Mizoram,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Nagaland,Nagaland,0.0,1321.0,132100000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Odisha,Odisha,340.0,81.0,8100000.0,23823.529411764706,23.823529411764707,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Puducherry,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Punjab,Punjab,16077000.0,2448035.0,244803500000.0,15226.939105554518,15.226939105554518,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Rajasthan,Rajasthan,10468161.0,1603247.0,160324700000.0,15315.45989787509,15.315459897875089,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Sikkim,Sikkim,0.0,82.0,8200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Tamil Nadu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Telangana,Telangana,15219.0,1182.0,118200000.0,7766.607530061108,7.766607530061108,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Tripura,Tripura,0.0,58.0,5800000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Uttar Pradesh,Uttar Pradesh,26874361.0,3955400.0,395540000000.0,14718.117390772566,14.718117390772566,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Uttarakhand,Uttarakhand,790370.0,129952.0,12995200000.0,16441.919607272543,16.441919607272542,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,West Bengal,West Bengal,788244.0,162219.0,16221900000.0,20579.795088830364,20.579795088830362,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Andhra Pradesh,Andhra Pradesh,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Arunachal Pradesh,Arunachal Pradesh,3295.0,1232.0,123200000.0,37389.98482549317,37.38998482549317,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Assam,Assam,18811.0,3399.0,339900000.0,18069.214821115303,18.069214821115303,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Bihar,Bihar,5985841.0,953595.0,95359500000.0,15930.844137022685,15.930844137022685,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Chandigarh,Chandigarh,2585.0,420.0,42000000.0,16247.582205029013,16.247582205029012,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Chhattisgarh,Chhattisgarh,148547.0,34160.0,3416000000.0,22996.088779982092,22.99608877998209,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Dadra & Nagar Haveli,Dadra and Nagar Haveli,0.0,17.0,1700000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Daman & Diu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Delhi,Delhi,87182.0,14498.0,1449800000.0,16629.57950035558,16.62957950035558,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Goa,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Gujarat,Gujarat,2757332.0,641712.0,64171200000.0,23272.931950160517,23.272931950160515,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Haryana,Haryana,12310000.0,1876439.0,187643900000.0,15243.208773354996,15.243208773354995,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Himachal Pradesh,Himachal Pradesh,331071.0,116193.0,11619300000.0,35096.09721177632,35.096097211776325,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Jammu & Kashmir,Jammu and Kashmir,548330.4,91061.0,9106100000.0,16606.958140566345,16.606958140566345,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Jharkhand,Jharkhand,224050.0,75764.0,7576400000.0,33815.666145949566,33.815666145949564,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Karnataka,Karnataka,169835.0,37006.0,3700600000.0,21789.383813701534,21.789383813701534,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Kerala,Kerala,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Madhya Pradesh,Madhya Pradesh,21916000.0,3088974.0,308897400000.0,14094.606680051103,14.094606680051104,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2016-17,Maharashtra,Maharashtra,2213910.0,344992.0,34499200000.0,15582.927941966927,15.582927941966927,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
