iteration,scenario,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
7,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,12.067405843640826,-12.067405843640826
7,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,2.2481318657338423,-2.2481318657338423
7,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,17.236925729034148,-17.236925729034148
7,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,7.718310275706701,-7.718310275706701
7,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,19.736645090777955,-19.736645090777955
7,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,5.539152233033265,-5.539152233033265
7,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,31.21961697451729,-31.21961697451729
7,Water based,Water Demand,water,Optimal,Optimal,Optimal,46.47511246379839,-46.47511246379839
8,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,22.61902209465305,-22.61902209465305
8,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,8.91136056001035,-8.91136056001035
8,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,19.343259233047746,-19.343259233047746
8,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,7.277795821814095,-7.277795821814095
8,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.323372894584747,-29.323372894584747
8,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.132831852676354,-39.132831852676354
8,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-20.981975879210914,20.981975879210914
8,Water based,Profit,profit,Optimal,Optimal,Optimal,-19.627837480922388,19.627837480922388
8,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-3.3848255373069285,3.3848255373069285
8,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-3.4632659552757326,3.4632659552757326
8,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,12.501105781400524,-12.501105781400524
8,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,5.963905905582818,-5.963905905582818
8,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.079860238003917,-13.079860238003917
8,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,4.500691767490055,-4.500691767490055
8,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,17.725997187007383,-17.725997187007383
8,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,9.645664205039088,-9.645664205039088
8,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,21.711511718747786,-21.711511718747786
8,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,8.483836058728885,-8.483836058728885
8,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,30.67679735354166,-30.67679735354166
8,Water based,Water Demand,water,Optimal,Optimal,Optimal,44.77280394765205,-44.77280394765205
9,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,20.307333862835055,-20.307333862835055
9,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,5.5423137047454025,-5.5423137047454025
9,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,17.366858208239144,-17.366858208239144
9,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,4.348676246748528,-4.348676246748528
9,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,30.430015876766415,-30.430015876766415
9,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.07830610957827,-40.07830610957827
9,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-20.227104271993802,20.227104271993802
9,Water based,Profit,profit,Optimal,Optimal,Optimal,-18.446414976199897,18.446414976199897
9,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-2.2300428258902603,2.2300428258902603
9,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-3.9895352982481924,3.9895352982481924
9,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,12.5693569653389,-12.5693569653389
9,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.54016837416762,-4.54016837416762
9,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,11.755260986989695,-11.755260986989695
9,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,1.93423537155876,-1.93423537155876
9,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,17.54981628358653,-17.54981628358653
9,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,8.075576086969498,-8.075576086969498
9,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,19.34382359213358,-19.34382359213358
9,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,4.921592959230886,-4.921592959230886
9,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,25.472762900636816,-25.472762900636816
9,Water based,Water Demand,water,Optimal,Optimal,Optimal,46.359877208589324,-46.359877208589324
10,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,20.768543336482594,-20.768543336482594
10,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,6.394672312038696,-6.394672312038696
10,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,17.132069201464745,-17.132069201464745
10,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,4.2400934441463765,-4.2400934441463765
10,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.04783592132756,-29.04783592132756
10,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.4281718044247,-39.4281718044247
10,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-19.366863040231024,19.366863040231024
10,Water based,Profit,profit,Optimal,Optimal,Optimal,-16.442051724287545,16.442051724287545
10,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-2.294043097334728,2.294043097334728
10,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-3.7880179285022693,3.7880179285022693
10,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,12.909800233968433,-12.909800233968433
10,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,3.8967035182839163,-3.8967035182839163
10,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,12.2108607951315,-12.2108607951315
10,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,2.608470353516937,-2.608470353516937
10,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,17.945976317278507,-17.945976317278507
10,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,7.136981073449602,-7.136981073449602
10,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,19.879841438506595,-19.879841438506595
10,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,5.948678361096359,-5.948678361096359
10,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,29.423576262518118,-29.423576262518118
10,Water based,Water Demand,water,Optimal,Optimal,Optimal,46.29672111834206,-46.29672111834206
11,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,21.519869808320458,-21.519869808320458
11,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,7.197688807006101,-7.197688807006101
11,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,19.082758117235237,-19.082758117235237
11,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,6.047489307691681,-6.047489307691681
11,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,26.63362971155978,-26.63362971155978
11,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,38.77808047965335,-38.77808047965335
11,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-15.67582664094241,15.67582664094241
11,Water based,Profit,profit,Optimal,Optimal,Optimal,-17.995773045287237,17.995773045287237
11,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-2.41935914639866,2.41935914639866
11,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-3.9353852195902523,3.9353852195902523
11,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,13.123587748206846,-13.123587748206846
11,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,6.054559549035547,-6.054559549035547
11,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,12.649718785530307,-12.649718785530307
11,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.228752464981206,-3.228752464981206
11,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,18.15654797015937,-18.15654797015937
11,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,9.929708743303346,-9.929708743303346
11,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,20.652934063424297,-20.652934063424297
11,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,6.723555070722664,-6.723555070722664
11,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,24.575158657340257,-24.575158657340257
11,Water based,Water Demand,water,Optimal,Optimal,Optimal,46.02036760895334,-46.02036760895334
12,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,20.254611820811636,-20.254611820811636
12,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,6.375940688880218,-6.375940688880218
12,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,16.930451834864137,-16.930451834864137
12,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,4.367505546590895,-4.367505546590895
12,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,27.66788215626534,-27.66788215626534
12,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.790719283417495,-39.790719283417495
12,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-17.79711810294526,17.79711810294526
12,Water based,Profit,profit,Optimal,Optimal,Optimal,-20.38599570233988,20.38599570233988
12,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-2.1398198598478135,2.1398198598478135
