Alpha,objective_nitrogen_kharif,objective_water_kharif,nitrogen_mt_kharif,water_bcm_kharif,solve_status_kharif,solve_status_code_kharif,is_valid_kharif,variable_count_kharif,constraint_count_kharif,income_mode_kharif,objective_mode_kharif,objective_nitrogen_rabi,objective_water_rabi,nitrogen_mt_rabi,water_bcm_rabi,solve_status_rabi,solve_status_code_rabi,is_valid_rabi,variable_count_rabi,constraint_count_rabi,income_mode_rabi,objective_mode_rabi,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,is_valid,solve_status,income_mode,objective_mode,nitrogen_pct_of_2017_baseline,water_pct_of_2017_baseline
0.76,3988585898.533415,203598686457.158,3.988585898533415,203.59868645715798,Optimal,1,True,2459,776,profit,normalized,2695390968.582434,89704323656.77054,2.695390968582434,89.70432365677054,Optimal,1,True,1788,741,profit,normalized,6683976867.115849,293303010113.9285,6.683976867115849,293.3030101139285,True,Optimal|Optimal,profit,normalized,80.67237351849161,62.72706008032631
0.77,3986154153.888446,204129456256.8198,3.986154153888446,204.1294562568198,Optimal,1,True,2459,776,profit,normalized,2694686196.557322,89784349578.7053,2.694686196557322,89.7843495787053,Optimal,1,True,1788,741,profit,normalized,6680840350.445768,293913805835.5251,6.680840350445768,293.91380583552507,True,Optimal|Optimal,profit,normalized,80.63451727670828,62.85768751545052
0.78,3984250635.6937447,204573714052.43448,3.9842506356937446,204.57371405243447,Optimal,1,True,2459,776,profit,normalized,2692990546.3240094,89992774370.27306,2.6929905463240096,89.99277437027305,Optimal,1,True,1788,741,profit,normalized,6677241182.017754,294566488422.7075,6.677241182017753,294.5664884227075,True,Optimal|Optimal,profit,normalized,80.59107705159182,62.99727305820943
0.79,3980964861.311922,205396202295.46713,3.980964861311922,205.39620229546713,Optimal,1,True,2459,776,profit,normalized,2692862171.587892,90009419665.06248,2.692862171587892,90.00941966506248,Optimal,1,True,1788,741,profit,normalized,6673827032.899815,295405621960.5296,6.673827032899815,295.40562196052963,True,Optimal|Optimal,profit,normalized,80.5498699202139,63.17673381390348
0.8,3975713249.7322025,206784397120.21512,3.9757132497322027,206.78439712021512,Optimal,1,True,2459,776,profit,normalized,2692862171.587892,90009419665.06248,2.692862171587892,90.00941966506248,Optimal,1,True,1788,741,profit,normalized,6668575421.320095,296793816785.2776,6.668575421320095,296.7938167852776,True,Optimal|Optimal,profit,normalized,80.48648550411613,63.47361920945854
0.81,3968941531.9261684,208689249940.48154,3.9689415319261685,208.68924994048155,Optimal,1,True,2459,776,profit,normalized,2692783976.055111,90021275305.5554,2.692783976055111,90.0212753055554,Optimal,1,True,1788,741,profit,normalized,6661725507.981279,298710525246.0369,6.661725507981279,298.7105252460369,True,Optimal|Optimal,profit,normalized,80.4038103575044,63.88353483469478
0.82,3968712075.8381596,208757838552.85886,3.9687120758381598,208.75783855285886,Optimal,1,True,2459,776,profit,normalized,2691823653.9342575,90170716594.57414,2.6918236539342577,90.17071659457415,Optimal,1,True,1788,741,profit,normalized,6660535729.772417,298928555147.433,6.660535729772417,298.928555147433,True,Optimal|Optimal,profit,normalized,80.3894503089917,63.930163659672964
0.83,3968284226.958946,208896577199.20987,3.9682842269589464,208.89657719920987,Optimal,1,True,2459,776,profit,normalized,2690486769.3546376,90391233058.15489,2.6904867693546377,90.3912330581549,Optimal,1,True,1788,741,profit,normalized,6658770996.313583,299287810257.36475,6.658770996313583,299.28781025736475,True,Optimal|Optimal,profit,normalized,80.3681508282212,64.00699552326721
0.84,3967565127.128146,209148796665.17722,3.9675651271281462,209.14879666517723,Optimal,1,True,2459,776,profit,normalized,2687933233.9423237,90860650631.38594,2.687933233942324,90.86065063138594,Optimal,1,True,1788,741,profit,normalized,6655498361.07047,300009447296.5632,6.65549836107047,300.00944729656317,True,Optimal|Optimal,profit,normalized,80.32865170098437,64.16132796566664
0.85,3966825003.2338014,209428369207.33218,3.9668250032338013,209.4283692073322,Optimal,1,True,2459,776,profit,normalized,2687164455.0837655,91008769950.34813,2.6871644550837654,91.00876995034812,Optimal,1,True,1788,741,profit,normalized,6653989458.317567,300437139157.6803,6.653989458317567,300.4371391576803,True,Optimal|Optimal,profit,normalized,80.31043997331007,64.25279601114542
0.86,3966406987.793962,209597215349.203,3.966406987793962,209.597215349203,Optimal,1,True,2459,776,profit,normalized,2686930196.8665247,91056427802.33907,2.6869301968665247,91.05642780233906,Optimal,1,True,1788,741,profit,normalized,6653337184.660486,300653643151.54205,6.6533371846604865,300.65364315154204,True,Optimal|Optimal,profit,normalized,80.30256734521059,64.29909849888777
0.87,3963287922.473539,210973853219.22983,3.9632879224735387,210.97385321922982,Optimal,1,True,2459,776,profit,normalized,2685700938.8926325,91348613943.28944,2.6857009388926323,91.34861394328945,Optimal,1,True,1788,741,profit,normalized,6648988861.366171,302322467162.5193,6.6489888613661705,302.3224671625193,True,Optimal|Optimal,profit,normalized,80.25008518257714,64.65600047530936
0.88,3954597461.6120925,215106768603.00525,3.9545974616120927,215.10676860300524,Optimal,1,True,2459,776,profit,normalized,2684150676.6914372,91747463989.39914,2.6841506766914374,91.74746398939914,Optimal,1,True,1788,741,profit,normalized,6638748138.30353,306854232592.4044,6.63874813830353,306.8542325924044,True,Optimal|Optimal,profit,normalized,80.12648459980534,65.62518358147636
0.89,3954413116.581467,215199478036.1749,3.9544131165814673,215.1994780361749,Optimal,1,True,2459,776,profit,normalized,2684082176.766195,91767208901.17181,2.6840821767661946,91.76720890117181,Optimal,1,True,1788,741,profit,normalized,6638495293.347662,306966686937.3467,6.6384952933476615,306.9666869373467,True,Optimal|Optimal,profit,normalized,80.12343288327078,65.64923355780884
0.9,3954154767.116215,215350146341.14304,3.9541547671162154,215.35014634114304,Optimal,1,True,2459,776,profit,normalized,2683953830.8640103,91805976975.37833,2.6839538308640103,91.80597697537833,Optimal,1,True,1788,741,profit,normalized,6638108597.980226,307156123316.52136,6.638108597980225,307.15612331652136,True,Optimal|Optimal,profit,normalized,80.11876565689643,65.68974724750223
0.91,3953248340.4451833,215933588738.77823,3.9532483404451835,215.93358873877824,Optimal,1,True,2459,776,profit,normalized,2682621573.3098373,92261289550.19933,2.6826215733098375,92.26128955019932,Optimal,1,True,1788,741,profit,normalized,6635869913.75502,308194878288.97754,6.6358699137550206,308.1948782889775,True,Optimal|Optimal,profit,normalized,80.09174581921651,65.91189991324093
0.92,3951887667.491135,216944808905.74258,3.951887667491135,216.94480890574258,Optimal,1,True,2459,776,profit,normalized,2682565017.8209124,92283553384.21413,2.682565017820912,92.28355338421413,Optimal,1,True,1788,741,profit,normalized,6634452685.312048,309228362289.9567,6.634452685312048,309.22836228995675,True,Optimal|Optimal,profit,normalized,80.07464055619938,66.13292530604647
0.93,3947753564.620956,220488548888.67386,3.947753564620956,220.48854888867385,Optimal,1,True,2459,776,profit,normalized,2680528904.0411043,93218132111.99666,2.6805289040411044,93.21813211199665,Optimal,1,True,1788,741,profit,normalized,6628282468.66206,313706681000.67053,6.62828246866206,313.7066810006705,True,Optimal|Optimal,profit,normalized,80.00016902043946,67.09067806390831
0.94,3947580941.0951953,220662872472.50818,3.9475809410951954,220.66287247250818,Optimal,1,True,2459,776,profit,normalized,2680422083.2295976,93273805576.67622,2.6804220832295975,93.27380557667622,Optimal,1,True,1788,741,profit,normalized,6628003024.324793,313936678049.1844,6.6280030243247925,313.93667804918437,True,Optimal|Optimal,profit,normalized,79.99679626221456,67.13986623512695
0.95,3947229676.384989,221103442546.76248,3.947229676384989,221.1034425467625,Optimal,1,True,2459,776,profit,normalized,2680026509.632396,93497473425.5129,2.680026509632396,93.4974734255129,Optimal,1,True,1788,741,profit,normalized,6627256186.0173855,314600915972.2754,6.6272561860173855,314.6009159722754,True,Optimal|Optimal,profit,normalized,79.9877822844449,67.28192305238626
0.96,3946401989.566373,222243576872.01752,3.9464019895663727,222.2435768720175,Optimal,1,True,2459,776,profit,normalized,2679474516.286923,93933352237.1567,2.679474516286923,93.9333522371567,Optimal,1,True,1788,741,profit,normalized,6625876505.853296,316176929109.1742,6.625876505853296,316.1769291091742,True,Optimal|Optimal,profit,normalized,79.9711302110242,67.61897609076877
0.97,3945880191.7144933,223327728787.79495,3.9458801917144934,223.32772878779494,Optimal,1,True,2459,776,profit,normalized,2679327635.88782,94081099896.48415,2.67932763588782,94.08109989648415,Optimal,1,True,1788,741,profit,normalized,6625207827.602313,317408828684.2791,6.625207827602313,317.4088286842791,True,Optimal|Optimal,profit,normalized,79.96305958739707,67.88243550303501
0.98,3945797563.3159733,223574821606.4963,3.945797563315973,223.5748216064963,Optimal,1,True,2459,776,profit,normalized,2679317100.3914495,94096462484.98659,2.6793171003914495,94.09646248498659,Optimal,1,True,1788,741,profit,normalized,6625114663.707422,317671284091.4829,6.625114663707422,317.6712840914829,True,Optimal|Optimal,profit,normalized,79.96193514416865,67.93856536031019
0.99,3945721319.060784,223927671457.13422,3.945721319060784,223.9276714571342,Optimal,1,True,2459,776,profit,normalized,2679307361.422956,94121835060.17625,2.679307361422956,94.12183506017625,Optimal,1,True,1788,741,profit,normalized,6625028680.48374,318049506517.3105,6.62502868048374,318.0495065173105,True,Optimal|Optimal,profit,normalized,79.96089736817466,68.01945365674942
1.0,3945707318.1085024,224126042133.272,3.9457073181085023,224.126042133272,Optimal,1,True,2459,776,profit,normalized,2679280543.316712,94268054460.9243,2.679280543316712,94.2680544609243,Optimal,1,True,1788,741,profit,normalized,6624987861.425215,318394096594.1963,6.624987861425215,318.3940965941963,True,Optimal|Optimal,profit,normalized,79.96040470184718,68.0931491924601
