,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
16072,tamil nadu,namakkal,2010,Kharif,rice,14058,53956,3.838099303,103.7644622,92.31334736,2.197599261,3985.261544,345,1000,,32335367,16791899,14351936,8424.838559,4375.0559,3739.334204
16077,tamil nadu,namakkal,2011,Kharif,rice,8129,35747,4.397465863,118.5858977,64.48856961,63.29030784,3026.516115,345,1095,,32335367,16791899,14351936,7353.182039,3818.539933,3263.683323
16080,tamil nadu,namakkal,2012,Kharif,rice,5545,20254,3.652660054,116.8950027,66.60958632,61.22428134,3876.742466,345,1265,51157.05,32335367,16791899,14351936,8852.553077,4597.16994,3929.173749
16085,tamil nadu,namakkal,2013,Kharif,rice,9180,50983,5.553703704,115.3756128,63.19609914,59.99889944,3010.386126,345,1327.5,,32335367,16791899,14351936,5822.306829,3023.54967,2584.209883
16090,tamil nadu,namakkal,2014,Kharif,rice,10416,53325,5.11952765,117.5150845,53.99074627,55.57340686,4871.435175,345,1380,,32335367,16791899,14351936,6316.084063,3279.97037,2803.371128
16095,tamil nadu,namakkal,2015,Kharif,rice,11983,60391,5.039722941,111.353262,53.09427085,53.76321265,2886.759158,345,1430,55450.91,32335367,16791899,14351936,6416.100127,3331.909154,2847.762897
16100,tamil nadu,namakkal,2016,Kharif,rice,2188,7133,3.260054845,113.9695012,51.86247167,58.07512254,2610.972397,345,1490,75492.62,32335367,16791899,14351936,9918.657367,5150.802609,4402.360293
16105,tamil nadu,namakkal,2017,Kharif,rice,6783,38082,5.614329943,217.2247361,130.0090498,65.56561085,1015.686275,345,1570,60054.43,32335367,16791899,14351936,5759.434756,2990.899924,2556.30434
16110,tamil nadu,namakkal,2018,Kharif,rice,7414,27820,3.752360399,148.6001462,117.0540936,106.1476608,5427.631579,345,,,32335367,16791899,14351936,8617.340436,4475.022976,3824.775467
16115,tamil nadu,namakkal,2019,Kharif,rice,9711,44111,4.542374627,157.366816,77.60512088,139.666347,2856.835892,345,,,32335367,16791899,14351936,7118.604179,3696.722613,3159.566786
16116,tamil nadu,perambalur,2009,Kharif,rice,12089,42372,3.50500455,153.242813,114.1483975,78.95186754,543.874808,345,1000,,32335367,16791899,14351936,9225.485029,4790.835151,4094.698251
16119,tamil nadu,perambalur,2010,Kharif,rice,14245,54714,3.840926641,108.9085373,86.28304196,61.06975525,1150,345,1000,,32335367,16791899,14351936,8418.636965,4371.835385,3736.581649
16124,tamil nadu,perambalur,2011,Kharif,rice,13099,58475,4.464081228,94.7216123,32.30982335,118.4003943,5660.772768,345,1095,,32335367,16791899,14351936,7243.453995,3761.557674,3214.980926
16127,tamil nadu,perambalur,2012,Kharif,rice,7299,20892,2.862309905,118.41926,41.42306362,92.83921162,12134.50899,345,1265,51157.05,32335367,16791899,14351936,11296.94829,5866.555179,5014.109748
16132,tamil nadu,perambalur,2013,Kharif,rice,7175,36163,5.040139373,91.57204392,58.54238118,105.7459579,10095.74555,345,1327.5,,32335367,16791899,14351936,6415.570009,3331.633861,2847.527606
16137,tamil nadu,perambalur,2014,Kharif,rice,8994,43431,4.828885924,105.38269,84.68294223,52.81004899,6706.278867,345,1380,,32335367,16791899,14351936,6696.237499,3477.385729,2972.100858
16142,tamil nadu,perambalur,2015,Kharif,rice,14089,64208,4.557314217,108.5036094,52.16888484,43.25989178,5083.663454,345,1430,55450.91,32335367,16791899,14351936,7095.268279,3684.604177,3149.209231
16147,tamil nadu,perambalur,2016,Kharif,rice,3319,9439,2.843928894,142.6294595,30.04590577,93.64190374,12251.11724,345,1490,75492.62,32335367,16791899,14351936,11369.96325,5904.472167,5046.517172
16152,tamil nadu,perambalur,2017,Kharif,rice,7734,38325,4.955391777,123.6459644,50.653826,42.69889937,1571.016772,345,1570,60054.43,32335367,16791899,14351936,6525.289716,3388.61179,2896.226302
16157,tamil nadu,perambalur,2018,Kharif,rice,1643,6817,4.149117468,56.64306527,34.25893551,12.98805361,1150.932401,345,,,32335367,16791899,14351936,7793.312011,4047.101373,3459.033424
16162,tamil nadu,perambalur,2019,Kharif,rice,3770,16695,4.428381963,95.49835526,85.38377194,59.02686404,756.5789474,345,,,32335367,16791899,14351936,7301.846876,3791.881355,3240.898396
16163,tamil nadu,pudukkottai,2009,Kharif,rice,95302,188449,1.977387673,83.96666667,53.36111111,50.16666667,5266.666667,345,1000,,32335367,16791899,14351936,16352.56831,8491.961,7258.028457
16166,tamil nadu,pudukkottai,2010,Kharif,rice,92901,208874,2.248350395,68.7037037,47.96296296,44.12037037,4768.518519,345,1000,,32335367,16791899,14351936,14381.81837,7468.541843,6383.318203
16171,tamil nadu,pudukkottai,2011,Kharif,rice,92590,334264,3.610152284,103.1561886,55.23873532,25.40854679,9854.503313,345,1095,,32335367,16791899,14351936,8956.787541,4651.299357,3975.43784
16174,tamil nadu,pudukkottai,2012,Kharif,rice,83585,240394,2.876042352,72.46144263,65.33098255,36.3769191,8782.042106,345,1265,51157.05,32335367,16791899,14351936,11243.00794,5838.543715,4990.168517
16179,tamil nadu,pudukkottai,2013,Kharif,rice,72652,119895,1.650264274,98.80538415,63.01000693,30.05411475,9001.807909,345,1327.5,,32335367,16791899,14351936,19594.05382,10175.27875,8696.750109
16184,tamil nadu,pudukkottai,2014,Kharif,rice,67238,279126,4.151313245,227.6190476,109.5238095,142.8571429,10238.09524,345,1380,,32335367,16791899,14351936,7789.189851,4044.960717,3457.203818
16188,tamil nadu,pudukkottai,2015,Kharif,rice,73625,258976,3.517500849,110.9126984,73.69929453,105.7098766,1984.126984,345,1430,55450.91,32335367,16791899,14351936,9192.710504,4773.815195,4080.151396
16193,tamil nadu,pudukkottai,2016,Kharif,rice,69142,73659,1.065329322,113.9695012,51.86247167,58.07512254,2610.972397,345,1490,75492.62,32335367,16791899,14351936,30352.46128,15762.16729,13471.83045
16198,tamil nadu,pudukkottai,2017,Kharif,rice,84062,164412,1.955842117,97.51160795,67.11269196,55.56120145,987.7295995,345,1570,60054.43,32335367,16791899,14351936,16532.7082,8585.508441,7337.982897
16202,tamil nadu,pudukkottai,2018,Kharif,rice,70084,184525,2.632911934,107.3170732,80.48780488,73.17073171,3756.097561,345,,,32335367,16791899,14351936,12281.21859,6377.691096,5450.974571
16207,tamil nadu,pudukkottai,2019,Kharif,rice,83974,261221,3.110736657,152.7988984,49.64003816,74.46005724,5468.506231,345,,,32335367,16791899,14351936,10394.76194,5398.045818,4613.67759
16208,tamil nadu,ramanathapuram,2009,Kharif,rice,133885,234880,1.754341412,0.931225143,0.310408381,0.310408381,0,345,1000,,32335367,16791899,14351936,18431.62726,9571.625501,8180.811271
16211,tamil nadu,ramanathapuram,2010,Kharif,rice,131397,253999,1.933065443,0,0,0,0,345,1000,,32335367,16791899,14351936,16727.50766,8686.66866,7424.443933
16213,tamil nadu,ramanathapuram,2011,Kharif,rice,128960,438236,3.39823201,10.1924581,3.340782123,0,0,345,1095,,32335367,16791899,14351936,9515.350013,4941.363318,4223.353779
16216,tamil nadu,ramanathapuram,2012,Kharif,rice,116505,68559,0.588464014,116.8950027,66.60958632,61.22428134,3876.742466,345,1265,51157.05,32335367,16791899,14351936,54948.75848,28535.13314,24388.80823
16218,tamil nadu,ramanathapuram,2013,Kharif,rice,114981,33928,0.295074838,115.3756128,63.19609914,59.99889944,3010.386126,345,1327.5,,32335367,16791899,14351936,109583.6133,56907.25474,48638.29148
16220,tamil nadu,ramanathapuram,2014,Kharif,rice,116867,423162,3.62088528,86.01307685,44.84118206,50.9995487,0,345,1380,,32335367,16791899,14351936,8930.237912,4637.512018,3963.653883
16221,tamil nadu,ramanathapuram,2015,Kharif,rice,116582,303463,2.603000463,92.03766121,49.63626615,65.36649412,0,345,1430,55450.91,32335367,16791899,14351936,12422.34393,6450.978107,5513.612542
16222,tamil nadu,ramanathapuram,2016,Kharif,rice,121849,244,0.002002478,113.9695012,51.86247167,58.07512254,2610.972397,345,1490,75492.62,32335367,16791899,14351936,16147672.68,8385557.792,7167086.269
16224,tamil nadu,ramanathapuram,2017,Kharif,rice,126643,35967,0.284003064,52.10765302,6.853095634,24.38425298,0,345,1570,60054.43,32335367,16791899,14351936,113855.6978,59125.76709,50534.44076
16225,tamil nadu,ramanathapuram,2018,Kharif,rice,125617,55397,0.440999228,20.84731198,13.85728134,14.0297525,0,345,,,32335367,16791899,14351936,73322.95605,38076.93515,32544.12955
16226,tamil nadu,ramanathapuram,2019,Kharif,rice,127288,321481,2.525619069,36.12894978,34.97971566,18.96036826,0,345,,,32335367,16791899,14351936,12802.94697,6648.626948,5682.541828
16227,tamil nadu,salem,2009,Kharif,rice,24382,106464,4.366499877,118.5493366,123.3460432,42.36347315,9302.558579,345,1000,,32335367,16791899,14351936,7405.328733,3845.619941,3286.828445
16230,tamil nadu,salem,2010,Kharif,rice,33296,147778,4.438310908,122.3366306,111.9893905,10.42525119,7045.204155,345,1000,,32335367,16791899,14351936,7285.511914,3783.398538,3233.648182
16235,tamil nadu,salem,2011,Kharif,rice,27745,125327,4.517102181,104.8494445,99.63789217,11.8526464,5446.096499,345,1095,,32335367,16791899,14351936,7158.431602,3717.40517,3177.244044
16238,tamil nadu,salem,2012,Kharif,rice,12929,52953,4.095676386,105.4008868,93.8559569,35.46252914,4825.189427,345,1265,51157.05,32335367,16791899,14351936,7895.000471,4099.908639,3504.16748
16243,tamil nadu,salem,2013,Kharif,rice,20148,97052,4.816954536,112.2257661,79.11351212,47.36143476,9513.315362,345,1327.5,,32335367,16791899,14351936,6712.823788,3485.999063,2979.462623
16248,tamil nadu,salem,2014,Kharif,rice,19343,102748,5.311895776,117.0039638,62.68459938,82.63146656,510.3618044,345,1380,,32335367,16791899,14351936,6087.34967,3161.187589,2701.848192
16253,tamil nadu,salem,2015,Kharif,rice,24714,122541,4.958363681,122.9641297,75.18819045,68.22294,3499.546005,345,1430,55450.91,32335367,16791899,14351936,6521.378641,3386.580752,2894.490385
16258,tamil nadu,salem,2016,Kharif,rice,5024,18415,3.665406051,49.0625,126.3541667,56.875,23125,345,1490,75492.62,32335367,16791899,14351936,8821.769417,4581.183849,3915.510533
16263,tamil nadu,salem,2017,Kharif,rice,14463,76467,5.28707737,142.3611111,86.25,56.66666667,2083.333333,345,1570,60054.43,32335367,16791899,14351936,6115.924685,3176.026721,2714.53111
16268,tamil nadu,salem,2018,Kharif,rice,9251,35269,3.812452708,113.5698513,56.25067603,51.41837368,944.8661801,345,,,32335367,16791899,14351936,8481.512947,4404.48716,3764.488926
16273,tamil nadu,salem,2019,Kharif,rice,15436,67109,4.347564136,91.5,57.5,90,0,345,,,32335367,16791899,14351936,7437.582515,3862.369473,3301.14417
16274,tamil nadu,sivaganga,2009,Kharif,rice,77332,138095,1.785741996,84.86957369,53.02525467,43.59115158,4595.434315,345,1000,,32335367,16791899,14351936,18107.52454,9403.317524,8036.959446
16277,tamil nadu,sivaganga,2010,Kharif,rice,83927,188417,2.245010545,72.78476092,40.09247999,52.51654843,3020.529345,345,1000,,32335367,16791899,14351936,14403.21386,7479.652618,6392.814516
16282,tamil nadu,sivaganga,2011,Kharif,rice,83781,310176,3.702223655,108.4283004,59.98115423,62.54921477,7098.371552,345,1095,,32335367,16791899,14351936,8734.039328,4535.625226,3876.57185
16285,tamil nadu,sivaganga,2012,Kharif,rice,70632,130306,1.844857855,107.3100772,58.75375985,58.91835872,6333.183038,345,1265,51157.05,32335367,16791899,14351936,17527.29454,9102.001521,7779.426454
16290,tamil nadu,sivaganga,2013,Kharif,rice,65447,46084,0.704142283,99.82554907,60.76048967,64.25881528,6484.611351,345,1327.5,,32335367,16791899,14351936,45921.63797,23847.30956,20382.15336
16295,tamil nadu,sivaganga,2014,Kharif,rice,65087,224876,3.455006376,132.4842648,80.65476191,72.73074662,5306.161817,345,1380,,32335367,16791899,14351936,9358.989096,4860.164403,4153.95355
16300,tamil nadu,sivaganga,2015,Kharif,rice,67207,189480,2.819349175,106.8851084,61.37262329,77.34402852,7617.944147,345,1430,55450.91,32335367,16791899,14351936,11469.08914,5955.948681,5090.513842
16305,tamil nadu,sivaganga,2016,Kharif,rice,65207,42855,0.657214716,103.32145,72.51061781,79.03905508,3589.281946,345,1490,75492.62,32335367,16791899,14351936,49200.61314,25550.09586,21837.51466
16310,tamil nadu,sivaganga,2017,Kharif,rice,72020,63935,0.887739517,100.860558,56.88900723,53.10969391,789.8494939,345,1570,60054.43,32335367,16791899,14351936,36424.38619,18915.34474,16166.83242
16315,tamil nadu,sivaganga,2018,Kharif,rice,63015,39284,0.623407125,115.1399648,58.80602627,57.42602671,1066.958431,345,,,32335367,16791899,14351936,51868.77995,26935.68668,23021.77087
16320,tamil nadu,sivaganga,2019,Kharif,rice,69554,184804,2.656985939,118.2702008,57.16896646,57.16333044,235.065318,345,,,32335367,16791899,14351936,12169.94284,6319.905105,5401.585228
16321,tamil nadu,thanjavur,2009,Kharif,rice,162938,427142,2.621500203,111.5840244,53.14234148,57.22943899,2827.141916,345,1000,,32335367,16791899,14351936,12334.68034,6405.454016,5474.703373
16324,tamil nadu,thanjavur,2010,Kharif,rice,166209,476793,2.868635272,99.02477612,52.16103773,61.69288871,448.6503436,345,1000,,32335367,16791899,14351936,11272.03842,5853.619371,5003.053591
16329,tamil nadu,thanjavur,2011,Kharif,rice,180859,722576,3.995244915,144.1225421,63.45969419,9.255957916,356.8499414,345,1095,,32335367,16791899,14351936,8093.463027,4202.971122,3592.254369
16332,tamil nadu,thanjavur,2012,Kharif,rice,146959,431121,2.933614137,126.5994295,62.41945773,48.07347221,782.1088228,345,1265,51157.05,32335367,16791899,14351936,11022.36541,5723.963076,4892.237127
16336,tamil nadu,thanjavur,2013,Kharif,rice,167289,831483,4.970338755,123.9816269,64.23028288,47.85948882,259.0124019,345,1327.5,,32335367,16791899,14351936,6505.666634,3378.421437,2887.516668
16338,tamil nadu,thanjavur,2014,Kharif,rice,177756,696193,3.916565404,116.2332218,54.73973338,54.71654665,1475.796373,345,1380,,32335367,16791899,14351936,8256.051837,4287.404209,3664.418826
16342,tamil nadu,thanjavur,2015,Kharif,rice,177426,636999,3.59022353,105.0533732,42.25501434,47.34490699,884.756036,345,1430,55450.91,32335367,16791899,14351936,9006.505231,4677.117973,3997.504858
16345,tamil nadu,thanjavur,2016,Kharif,rice,147193,410117,2.786253422,120.687207,51.00330694,46.35886172,720.4669364,345,1490,75492.62,32335367,16791899,14351936,11605.32159,6026.694796,5150.980124
16350,tamil nadu,thanjavur,2017,Kharif,rice,157159,609360,3.877347145,120.3763009,46.68931485,54.0536337,745.1025536,345,1570,60054.43,32335367,16791899,14351936,8339.559443,4330.770078,3701.483376
16355,tamil nadu,thanjavur,2018,Kharif,rice,170119,624172,3.669031678,114.4094284,50.10829067,49.15357703,115.6448057,345,,,32335367,16791899,14351936,8813.052009,4576.656861,3911.641343
16358,tamil nadu,thanjavur,2019,Kharif,rice,172187,633802,3.680893447,120.0885262,57.33126751,54.8047052,268.084468,345,,,32335367,16791899,14351936,8784.651733,4561.908472,3899.035983
16359,tamil nadu,the nilgiris,2009,Kharif,rice,509,1783,3.502946955,116.6005033,60.93444283,66.11270605,2986.569126,345,1000,,32335367,16791899,14351936,9230.903984,4793.649238,4097.103435
16360,tamil nadu,the nilgiris,2010,Kharif,rice,392,1400,3.571428571,104.8164566,54.95157653,63.93791598,2433.874693,345,1000,,32335367,16791899,14351936,9053.90276,4701.73172,4018.54208
16361,tamil nadu,the nilgiris,2011,Kharif,rice,399,1646,4.125313283,118.5858977,64.48856961,63.29030784,3026.516115,345,1095,,32335367,16791899,14351936,7838.281551,4070.454253,3478.992991
16363,tamil nadu,the nilgiris,2012,Kharif,rice,289,1148,3.972318339,116.8950027,66.60958632,61.22428134,3876.742466,345,1265,51157.05,32335367,16791899,14351936,8140.175142,4227.228929,3612.987373
16365,tamil nadu,the nilgiris,2013,Kharif,rice,328,1420,4.329268293,115.3756128,63.19609914,59.99889944,3010.386126,345,1327.5,,32335367,16791899,14351936,7469.014349,3878.692163,3315.095076
16366,tamil nadu,the nilgiris,2014,Kharif,rice,32,150,4.6875,117.5150845,53.99074627,55.57340686,4871.435175,345,1380,,32335367,16791899,14351936,6898.211627,3582.271787,3061.746347
16367,tamil nadu,the nilgiris,2015,Kharif,rice,318,1418,4.459119497,111.353262,53.09427085,53.76321265,2886.759158,345,1430,55450.91,32335367,16791899,14351936,7251.513897,3765.743217,3218.558285
16368,tamil nadu,the nilgiris,2016,Kharif,rice,243,1043,4.29218107,113.9695012,51.86247167,58.07512254,2610.972397,345,1490,75492.62,32335367,16791899,14351936,7533.551468,3912.206574,3343.739643
16369,tamil nadu,the nilgiris,2017,Kharif,rice,239,921,3.853556485,119.9650218,57.70221459,51.93318657,1097.201055,345,1570,60054.43,32335367,16791899,14351936,8391.045291,4357.506907,3724.335183
16370,tamil nadu,the nilgiris,2018,Kharif,rice,207,888,4.289855072,113.5698513,56.25067603,51.41837368,944.8661801,345,,,32335367,16791899,14351936,7537.636226,3914.327807,3345.552649
16373,tamil nadu,the nilgiris,2019,Kharif,rice,170,698,4.105882353,121.3985501,72.98035057,52.72406643,832.6127368,345,,,32335367,16791899,14351936,7875.375917,4089.717521,3495.457192
16374,tamil nadu,theni,2009,Kharif,rice,15371,77710,5.055624227,133.7584464,64.71694967,39.05108233,577.4877962,345,1000,,32335367,16791899,14351936,6395.919781,3321.429411,2838.805923
16377,tamil nadu,theni,2010,Kharif,rice,15355,74010,4.819928362,110.0800674,53.39205949,64.49149113,199.4086339,345,1000,,32335367,16791899,14351936,6708.682074,3483.848252,2977.624338
16382,tamil nadu,theni,2011,Kharif,rice,14735,79132,5.370342721,97.45237085,102.6958418,44.07928342,90.65009066,345,1095,,32335367,16791899,14351936,6021.099337,3126.783498,2672.443221
16385,tamil nadu,theni,2012,Kharif,rice,10321,47635,4.61534735,128.1801313,93.32686771,49.99230691,772.4743657,345,1265,51157.05,32335367,16791899,14351936,7006.052751,3638.274159,3109.611241
16390,tamil nadu,theni,2013,Kharif,rice,12499,50813,4.065365229,72.9080576,66.8851497,30.36749867,0,345,1327.5,,32335367,16791899,14351936,7953.865195,4130.47735,3530.294375
16395,tamil nadu,theni,2014,Kharif,rice,13842,71903,5.19455281,132.5045405,50.27631506,45.79073972,1797.203602,345,1380,,32335367,16791899,14351936,6224.860576,3232.59761,2762.881912
16400,tamil nadu,theni,2015,Kharif,rice,14631,79374,5.425056387,134.7280879,49.67430846,44.74348838,2067.413887,345,1430,55450.91,32335367,16791899,14351936,5960.374362,3095.24875,2645.49066
16405,tamil nadu,theni,2016,Kharif,rice,6210,37442,6.029307568,120.1580373,32.95404576,48.25727355,2323.351114,345,1490,75492.62,32335367,16791899,14351936,5363.031597,2785.046012,2380.362229
16410,tamil nadu,theni,2017,Kharif,rice,6744,35867,5.318357058,119.9650218,57.70221459,51.93318657,1097.201055,345,1570,60054.43,32335367,16791899,14351936,6079.954137,3157.347056,2698.565712
16415,tamil nadu,theni,2018,Kharif,rice,9707,54255,5.589265479,113.5698513,56.25067603,51.41837368,944.8661801,345,,,32335367,16791899,14351936,5785.262325,3004.312296,2567.767814
16419,tamil nadu,theni,2019,Kharif,rice,7259,29477,4.06075217,121.3985501,72.98035057,52.72406643,832.6127368,345,,,32335367,16791899,14351936,7962.900874,4135.169618,3534.304828
16420,tamil nadu,thiruvallur,2009,Kharif,rice,80942,256294,3.166390749,122.8160747,94.86403842,40.16513302,3892.115873,345,1000,,32335367,16791899,14351936,10212.05832,5303.167022,4532.585249
16423,tamil nadu,thiruvallur,2010,Kharif,rice,83219,250210,3.006645117,94.81582738,55.43230185,48.24946175,3117.179033,345,1000,,32335367,16791899,14351936,10754.63373,5584.928831,4773.405387
16427,tamil nadu,thiruvallur,2011,Kharif,rice,79219,313044,3.951627766,142.7391094,98.34131508,68.99084248,259.5099719,345,1095,,32335367,16791899,14351936,8182.79679,4249.36254,3631.904838
16430,tamil nadu,thiruvallur,2012,Kharif,rice,78337,300455,3.835416215,139.338556,120.9473699,71.56655482,20.92122753,345,1265,51157.05,32335367,16791899,14351936,8430.732205,4378.116497,3741.950077
