,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
5751,karnataka,chikballapura,2017,Rabi,ragi,436.0,750.0,1.720183486238532,70.66872427977779,47.87722908,1.7832647462222222,0.0,328,1900.0,48235.81,4363794.0,4057632.0,30222.0,2536.818912,2358.836736,17.569056000000003
5752,karnataka,chikkaballapura,2017,Rabi,rice,188.0,772.0,4.1063829787234045,124.68629159456884,127.89550675844804,33.08357046574342,92.98076019930474,345,1570.0,63370.69,24498964.0,1566712.0,22932252.0,5966.068953367875,381.5309015544041,5584.538051813472
5753,karnataka,chikballapura,2018,Rabi,maize,289.0,1019.0,3.5259515570934257,68.58974360999999,95.51282053,0.0,0.0,342,,,9856970.0,2154354.0,7702616.0,2795.5489008832187,610.9993189401373,2184.549581943081
5754,karnataka,chikkaballapura,2018,Rabi,ragi,88.0,144.0,1.6363636363636365,74.00717158472177,43.61543284526438,4.46279375759355,318.8905205850805,328,,,4363794.0,4057632.0,30222.0,2666.763,2479.6639999999998,18.468999999999998
5755,karnataka,chikkaballapura,2018,Rabi,rice,1.0,3.0,3.0,135.10028714238643,104.01273534478604,39.6534163054853,21.796711339298707,345,,,24498964.0,1566712.0,22932252.0,8166.321333333333,522.2373333333334,7644.084
5756,karnataka,chikkaballapura,2018,Rabi,wheat,4.0,4.0,1.0,70.4799625529153,53.19026355915292,1.8907306770825083,0.0,346,,,3838484.0,293746.0,1524283.0,3838.484,293.746,1524.283
5757,karnataka,chikballapura,2019,Rabi,maize,875.0,3988.0,4.557714285714286,10.382231405,26.993801655,26.993801655,0.0,342,,,9856970.0,2154354.0,7702616.0,2162.700288365095,472.68298645937807,1690.017301905717
5758,karnataka,chikkaballapura,2019,Rabi,bajra,9.0,9.0,1.0,,,,,361,,,4363794.0,4057632.0,30222.0,4363.794,4057.632,30.222
5759,karnataka,chikkaballapura,2019,Rabi,jowar,585.0,681.0,1.1641025641025642,21.142949764356874,25.463828094144795,3.7966394767158382,20.89427496865859,349,,,2921624.0,540452.0,251888.0,2509.7651101321585,464.26493392070483,216.3795594713656
5760,karnataka,chikballapura,2019,Rabi,ragi,852.0,1270.0,1.4906103286384975,31.569621905825247,39.9728338731068,39.9728338731068,0.0,328,,,4363794.0,4057632.0,30222.0,2927.5216440944882,2722.127924409449,20.27491653543307
5761,karnataka,chikkaballapura,2019,Rabi,rice,267.0,811.0,3.0374531835206,133.93351558940304,77.24080794659636,17.21572445208472,15.01639805123318,345,,,24498964.0,1566712.0,22932252.0,8065.626865598026,515.7979087546238,7549.828956843402
5762,karnataka,chikkaballapura,2019,Rabi,wheat,3.0,3.0,1.0,57.65422750417254,36.12075062501761,8.056791637464789,0.0,346,,,3838484.0,293746.0,1524283.0,3838.484,293.746,1524.283
5763,karnataka,chikmagalur,2009,Rabi,jowar,6942.0,4920.0,0.7087294727744166,9.4530488098513,24.157791402788103,0.0,0.0,349,840.0,,2921624.0,540452.0,251888.0,4122.340204878049,762.5645902439026,355.40782439024395
5764,karnataka,chikmagalur,2009,Rabi,rice,3577.0,8166.0,2.282918646910819,96.78043317980392,84.20503271717088,70.96427940205884,3245.605488355742,345,1000.0,,24498964.0,1566712.0,22932252.0,10731.422266470732,686.2758785206956,10045.146387950037
5765,karnataka,chikkamagaluru,2009,Rabi,wheat,7.0,7.0,1.0,,,,,346,1100.0,,3838484.0,293746.0,1524283.0,3838.484,293.746,1524.283
5766,karnataka,chikkamagaluru,2010,Rabi,jowar,5915.0,5355.0,0.9053254437869822,14.796909978518904,24.93973091171677,0.7146977480635939,0.0,349,880.0,,2921624.0,540452.0,251888.0,3227.153307189543,596.9698562091504,278.22922875816994
5767,karnataka,chikmagalur,2010,Rabi,rice,3494.0,7751.0,2.218374356038924,94.88773978222378,118.91285729384614,72.86187735005595,950.2497502629373,345,1000.0,,24498964.0,1566712.0,22932252.0,11043.656330279964,706.2432883498903,10337.413041930073
5768,karnataka,chikkamagaluru,2010,Rabi,wheat,2.0,1.0,0.5,,,,,346,1170.0,,3838484.0,293746.0,1524283.0,7676.968,587.492,3048.566
5769,karnataka,chikkamagaluru,2011,Rabi,jowar,5785.0,5089.0,0.8796888504753674,34.740173504127725,35.10311842447225,5.5318270047857885,71.11793807572614,349,990.0,,2921624.0,540452.0,251888.0,3321.201579878168,614.3672273531145,286.3376066024759
5770,karnataka,chikkamagaluru,2011,Rabi,rice,3496.0,8971.0,2.566075514874142,142.19186878552483,109.50513459300552,78.22069824203821,985.1491719110526,345,1095.0,,24498964.0,1566712.0,22932252.0,9547.249820978708,610.5478934343996,8936.701927544307
5771,karnataka,chikkamagaluru,2012,Rabi,maize,4.0,14.0,3.5,99.52437485592822,64.95988884695282,33.467770031151105,992.2242586589426,342,1175.0,26681.99,9856970.0,2154354.0,7702616.0,2816.2771428571427,615.5297142857142,2200.7474285714284
5772,karnataka,chikkamagaluru,2012,Rabi,jowar,6981.0,3913.0,0.5605214152700186,21.08148715784647,25.310867250810688,2.0710671730225667,200.20928638785043,349,1510.0,13491.81,2921624.0,540452.0,251888.0,5212.332518272425,964.1950963455148,449.3815813953488
5773,karnataka,chikkamagaluru,2012,Rabi,rice,2708.0,7298.0,2.694977843426883,142.24650967914653,87.19149823478804,78.75340639654243,1618.759079174152,345,1265.0,43324.0,24498964.0,1566712.0,22932252.0,9090.599412441765,581.3450391888189,8509.254373252947
5774,karnataka,chikkamagaluru,2013,Rabi,jowar,6725.0,4900.0,0.7286245353159851,26.26413317989665,27.32355584431061,1.38008054704508,121.53268893347996,349,1500.0,,2921624.0,540452.0,251888.0,4009.7798775510205,741.7427959183674,345.70342857142856
5775,karnataka,chikkamagaluru,2013,Rabi,rice,2652.0,6430.0,2.4245852187028656,152.80549257118415,97.44340129205636,81.56319157214493,1032.8570248817705,345,1327.5,,24498964.0,1566712.0,22932252.0,10104.393861275274,646.1773287713843,9458.21653250389
5776,karnataka,chikmagalur,2014,Rabi,jowar,8602.0,7289.0,0.8473610788188793,56.08695652,26.08695652,0.0,0.0,349,1540.0,17515.09,2921624.0,540452.0,251888.0,3447.9091299218,637.8060233228151,297.26170613252845
5777,karnataka,chikkamagaluru,2014,Rabi,rice,3010.0,8244.0,2.738870431893688,112.46161136621237,69.0504688108732,41.28943440940915,2647.8883587002933,345,1380.0,48704.2,24498964.0,1566712.0,22932252.0,8944.915288694807,572.0285201358563,8372.88676855895
5778,karnataka,chikmagalur,2015,Rabi,jowar,8425.0,8068.0,0.957626112759644,123.594761175,64.130200312,0.0,3000.00000015,349,1580.0,15526.75,2921624.0,540452.0,251888.0,3050.9026028755575,564.3663981160138,263.03376301437777
5779,karnataka,chikkamagaluru,2015,Rabi,rice,817.0,2093.0,2.561811505507956,85.40888339393001,65.22771096964624,47.10898802515784,4840.487168421645,345,1430.0,52392.87,24498964.0,1566712.0,22932252.0,9563.140749163878,611.5641204013377,8951.576628762541
5780,karnataka,chikkamagaluru,2016,Rabi,jowar,3801.0,2221.0,0.5843199158116286,8.414921805430078,13.924393632335091,0.6944019498878627,0.0,349,1637.5,21120.88,2921624.0,540452.0,251888.0,5000.041793786582,924.9248320576316,431.07892300765417
5781,karnataka,chikkamagaluru,2016,Rabi,rice,294.0,977.0,3.32312925170068,67.07482277958728,54.06948788651152,15.642093890555726,2694.869720916636,345,1490.0,73998.04,24498964.0,1566712.0,22932252.0,7372.257334698056,471.456835209826,6900.800499488229
5782,karnataka,chikmagalur,2017,Rabi,jowar,12739.0,11231.0,0.8816233613313447,17.30769231,44.23076923,0.0,0.0,349,1712.5,36514.27,2921624.0,540452.0,251888.0,3313.914000178079,613.0191459353575,285.7093074525866
5783,karnataka,chikmagalur,2017,Rabi,rice,2804.0,6974.0,2.48716119828816,84.71138057333334,34.684855373333335,0.0,0.0,345,1570.0,63370.69,24498964.0,1566712.0,22932252.0,9850.171358761112,629.9197659879552,9220.251592773157
5784,karnataka,chikkamagaluru,2018,Rabi,jowar,11555.0,9967.0,0.8625703158805712,18.798241661074663,23.76635805729382,0.5933778194027108,280.14765880542154,349,,,2921624.0,540452.0,251888.0,3387.1140082271495,626.5599337814789,292.0202508277315
5785,karnataka,chikmagalur,2018,Rabi,rice,1892.0,6661.0,3.52061310782241,127.33516485,78.31501831500002,0.0,0.0,345,,,24498964.0,1566712.0,22932252.0,6958.720895961567,445.01112505629783,6513.70977090527
5786,karnataka,chikkamagaluru,2018,Rabi,wheat,3.0,3.0,1.0,70.4799625529153,53.19026355915292,1.8907306770825083,0.0,346,,,3838484.0,293746.0,1524283.0,3838.484,293.746,1524.283
5787,karnataka,chikmagalur,2019,Rabi,maize,437.0,1518.0,3.473684210526316,54.65329593486239,48.685752904587154,0.0,0.0,342,,,9856970.0,2154354.0,7702616.0,2837.6125757575755,620.1928181818182,2217.4197575757576
5788,karnataka,chikkamagaluru,2019,Rabi,bajra,2.0,2.0,1.0,,,,,361,,,4363794.0,4057632.0,30222.0,4363.794,4057.632,30.222
5789,karnataka,chikkamagaluru,2019,Rabi,jowar,2024.0,1657.0,0.8186758893280632,21.142949764356874,25.463828094144795,3.7966394767158382,20.89427496865859,349,,,2921624.0,540452.0,251888.0,3568.718754375377,660.1538008449004,307.6773156306578
5790,karnataka,chikmagalur,2019,Rabi,ragi,598.0,848.0,1.4180602006688965,129.4816397271284,39.4173850797371,0.0,0.0,328,,,4363794.0,4057632.0,30222.0,3077.2981273584905,2861.396150943396,21.312212264150943
5791,karnataka,chikmagalur,2019,Rabi,rice,1234.0,3815.0,3.091572123176661,113.36580085,95.23809524,0.0,0.0,345,,,24498964.0,1566712.0,22932252.0,7924.43553761468,506.768704587156,7417.666833027523
5792,karnataka,chikkamagaluru,2019,Rabi,wheat,4.0,5.0,1.25,57.65422750417254,36.12075062501761,8.056791637464789,0.0,346,,,3838484.0,293746.0,1524283.0,3070.7872,234.9968,1219.4264
5793,karnataka,chitradurga,2009,Rabi,maize,4684.0,9784.0,2.088812980358668,9.89010989,25.274725270000005,0.0,0.0,342,840.0,,9856970.0,2154354.0,7702616.0,4718.933716271463,1031.3771602616516,3687.5565560098116
5794,karnataka,chitradurga,2009,Rabi,jowar,15836.0,10266.0,0.648269765092195,4.673997445590362,11.944660136626505,0.0,0.0,349,840.0,,2921624.0,540452.0,251888.0,4506.802811611144,833.6837981687122,388.55429261640364
5795,karnataka,chitradurga,2009,Rabi,ragi,2121.0,3402.0,1.603960396039604,54.64337994014009,53.890685505394735,15.788533463932364,1705.5741844947736,328,840.0,,4363794.0,4057632.0,30222.0,2720.6369999999997,2529.758222222222,18.84211111111111
5796,karnataka,chitradurga,2009,Rabi,rice,5427.0,11052.0,2.0364842454394694,105.58881367551724,55.085749567241386,34.5271197262069,596.8169761034484,345,1000.0,,24498964.0,1566712.0,22932252.0,12030.028739413681,769.3219348534202,11260.706804560261
5797,karnataka,chitradurga,2009,Rabi,wheat,865.0,1196.0,1.3826589595375722,,,,,346,1100.0,,3838484.0,293746.0,1524283.0,2776.161086956522,212.45007525083614,1102.428758361204
5798,karnataka,chitradurga,2010,Rabi,maize,8000.0,21026.0,2.62825,73.31099759695313,46.41316105554687,16.99519230609375,0.0,342,880.0,,9856970.0,2154354.0,7702616.0,3750.3928469513935,819.691429658518,2930.7014172928757
5799,karnataka,chitradurga,2010,Rabi,jowar,9908.0,9553.0,0.964170367379895,14.796909978518904,24.93973091171677,0.7146977480635939,0.0,349,880.0,,2921624.0,540452.0,251888.0,3030.1947652046474,560.5357914791165,261.2484354652988
5800,karnataka,chitradurga,2010,Rabi,ragi,2519.0,4124.0,1.6371576022231045,52.2,133.4,0.0,0.0,328,880.0,,4363794.0,4057632.0,30222.0,2665.4697104752668,2478.4614471387004,18.46004316197866
5801,karnataka,chitradurga,2010,Rabi,rice,6007.0,13709.0,2.282170800732479,109.88567640027586,65.58832891468965,64.80106100524138,371.3527851310344,345,1000.0,,24498964.0,1566712.0,22932252.0,10734.938853891605,686.500764753082,10048.438089138523
5802,karnataka,chitradurga,2010,Rabi,wheat,1566.0,2438.0,1.5568326947637292,,,,,346,1170.0,,3838484.0,293746.0,1524283.0,2465.5725775225596,188.68180311730927,979.0923617719442
5803,karnataka,chitradurga,2011,Rabi,maize,5143.0,13194.0,2.5654287380906085,135.11323459063544,75.48303870080268,0.0,108.69565217391305,342,980.0,,9856970.0,2154354.0,7702616.0,3842.2310679096563,839.7637276034561,3002.4673403061997
5804,karnataka,chitradurga,2011,Rabi,jowar,21149.0,12910.0,0.6104307532271029,34.740173504127725,35.10311842447225,5.5318270047857885,71.11793807572614,349,990.0,,2921624.0,540452.0,251888.0,4786.167775058094,885.3616845855926,412.63976080557705
5805,karnataka,chitradurga,2011,Rabi,ragi,2065.0,2659.0,1.2876513317191285,91.16019737835526,35.833333332506584,10.289473684210526,372.807017506579,328,1050.0,,4363794.0,4057632.0,30222.0,3388.9562279052275,3151.1884467845052,23.470639338097026
5806,karnataka,chitradurga,2011,Rabi,rice,1273.0,2698.0,2.1194029850746268,142.19186878552483,109.50513459300552,78.22069824203821,985.1491719110526,345,1095.0,,24498964.0,1566712.0,22932252.0,11559.37033802817,739.2232676056337,10820.147070422534
5807,karnataka,chitradurga,2011,Rabi,wheat,528.0,777.0,1.4715909090909092,,,,,346,1285.0,,3838484.0,293746.0,1524283.0,2608.3906718146714,199.61118146718144,1035.8062084942085
5808,karnataka,chitradurga,2012,Rabi,maize,5898.0,15842.0,2.6859952526280093,86.42351330201878,70.69620500889671,0.0,0.0,342,1175.0,26681.99,9856970.0,2154354.0,7702616.0,3669.7644905946217,802.0691763666204,2867.6953142280017
5809,karnataka,chitradurga,2012,Rabi,jowar,15493.0,10872.0,0.7017362679919964,14.079854809473686,35.98185118026316,0.0,0.0,349,1510.0,13491.81,2921624.0,540452.0,251888.0,4163.421691685062,770.1639841795437,358.9496674025018
5810,karnataka,chitradurga,2012,Rabi,ragi,1897.0,2649.0,1.3964153927253558,81.66790583324504,53.76645613639073,2.0943708609271523,0.0,328,1500.0,27245.84,4363794.0,4057632.0,30222.0,3124.997062287656,2905.7485481313706,21.642557191392978
5811,karnataka,chitradurga,2012,Rabi,rice,683.0,1517.0,2.22108345534407,142.24650967914653,87.19149823478804,78.75340639654243,1618.759079174152,345,1265.0,43324.0,24498964.0,1566712.0,22932252.0,11030.186164798946,705.3818694792354,10324.804295319711
5812,karnataka,chitradurga,2012,Rabi,wheat,185.0,163.0,0.8810810810810811,,,,,346,1350.0,,3838484.0,293746.0,1524283.0,4356.561595092025,333.39269938650307,1730.014447852761
5813,karnataka,chitradurga,2013,Rabi,maize,5401.0,13016.0,2.409924088131828,89.29741908574914,31.671653275386763,1.9169628928223,193.8153310104529,342,1310.0,,9856970.0,2154354.0,7702616.0,4090.157880301167,893.950979870928,3196.2069004302393
5814,karnataka,chitradurga,2013,Rabi,jowar,8094.0,4318.0,0.5334815913021992,0.5591581563076923,1.428959732923077,0.0,0.0,349,1500.0,,2921624.0,540452.0,251888.0,5476.522616025938,1013.0658842056508,472.1587475683187
5815,karnataka,chitradurga,2013,Rabi,ragi,1225.0,1923.0,1.5697959183673469,92.59426273493506,66.4693660860606,5.907817672424242,0.0,328,1500.0,,4363794.0,4057632.0,30222.0,2779.8479719188767,2584.814976599064,19.252184087363496
5816,karnataka,chitradurga,2013,Rabi,rice,973.0,2301.0,2.364850976361768,152.80549257118415,97.44340129205636,81.56319157214493,1032.8570248817705,345,1327.5,,24498964.0,1566712.0,22932252.0,10359.622760538894,662.4992507605388,9697.123509778356
5817,karnataka,chitradurga,2013,Rabi,wheat,128.0,199.0,1.5546875,,,,,346,1400.0,,3838484.0,293746.0,1524283.0,2468.9746331658293,188.94215075376886,980.4433366834171
5818,karnataka,chitradurga,2014,Rabi,maize,4998.0,11984.0,2.3977591036414565,95.2795079489349,75.03036437295857,80.5037371527219,0.0,342,1310.0,30760.69,9856970.0,2154354.0,7702616.0,4110.90921728972,898.4864228971963,3212.4227943925234
5819,karnataka,chitradurga,2014,Rabi,jowar,11460.0,9053.0,0.7899650959860384,78.75,21.25,21.25,0.0,349,1540.0,17515.09,2921624.0,540452.0,251888.0,3698.4216326079754,684.1466828675577,318.85965757207555
5820,karnataka,chitradurga,2014,Rabi,ragi,2496.0,3587.0,1.437099358974359,112.00346261052631,95.85457064210526,0.0,0.0,328,1550.0,,4363794.0,4057632.0,30222.0,3036.529083914134,2823.4874468915527,21.029861165319208
5821,karnataka,chitradurga,2014,Rabi,rice,977.0,2037.0,2.084953940634596,112.46161136621237,69.0504688108732,41.28943440940915,2647.8883587002933,345,1380.0,48704.2,24498964.0,1566712.0,22932252.0,11750.362213058417,751.4372233676975,10998.924989690719
5822,karnataka,chitradurga,2014,Rabi,wheat,266.0,387.0,1.454887218045113,26.15146550098824,32.45311078323529,7.58915942445647,0.0,346,1450.0,21188.53,3838484.0,293746.0,1524283.0,2638.3378397932815,201.90293540051678,1047.6983927648578
5823,karnataka,chitradurga,2015,Rabi,maize,2399.0,6186.0,2.578574406002501,70.09615384285715,57.39869505714286,18.75171703571429,0.0,342,1325.0,35269.82,9856970.0,2154354.0,7702616.0,3822.643231490462,835.4825809893307,2987.1606505011314
5824,karnataka,chitradurga,2015,Rabi,jowar,7672.0,5759.0,0.7506517205422315,39.375,10.625,10.625,0.0,349,1580.0,15526.75,2921624.0,540452.0,251888.0,3892.1165702378885,719.9770349018927,335.55907900677204
5825,karnataka,chitradurga,2015,Rabi,ragi,2527.0,4132.0,1.6351404827859122,57.34615384615385,41.76923076923077,1.9615384615384608,0.0,328,1650.0,,4363794.0,4057632.0,30222.0,2668.7578504356243,2481.5188925459825,18.4828155856728
5826,karnataka,chitradurga,2015,Rabi,rice,450.0,1059.0,2.353333333333333,85.40888339393001,65.22771096964624,47.10898802515784,4840.487168421645,345,1430.0,52392.87,24498964.0,1566712.0,22932252.0,10410.324645892353,665.7416430594901,9744.583002832862
5827,karnataka,chitradurga,2015,Rabi,wheat,372.0,495.0,1.3306451612903225,34.37413079957478,36.96869618994136,9.741073817258064,0.0,346,1525.0,22662.21,3838484.0,293746.0,1524283.0,2884.6788848484853,220.75456969696972,1145.5217696969698
5828,karnataka,chitradurga,2016,Rabi,maize,3274.0,6463.0,1.9740378741600488,70.67215384544,0.828,0.0,0.0,342,1365.0,42557.14,9856970.0,2154354.0,7702616.0,4993.303385424725,1091.3438025684666,3901.9595828562587
5829,karnataka,chitradurga,2016,Rabi,jowar,1351.0,298.0,0.2205773501110288,25.552631579473683,6.407894736842105,1.5657894736842106,0.0,349,1637.5,21120.88,2921624.0,540452.0,251888.0,13245.349073825508,2450.169973154363,1141.9486174496647
5830,karnataka,chitradurga,2016,Rabi,ragi,4132.0,8188.0,1.98160696999032,60.6875,21.921875,0.0,0.0,328,1725.0,46718.91,4363794.0,4057632.0,30222.0,2202.1490972154365,2047.6472183683434,15.251258426966288
5831,karnataka,chitradurga,2016,Rabi,rice,40.0,89.0,2.225,67.07482277958728,54.06948788651152,15.642093890555726,2694.869720916636,345,1490.0,73998.04,24498964.0,1566712.0,22932252.0,11010.770337078651,704.1402247191011,10306.630112359551
5832,karnataka,chitradurga,2016,Rabi,wheat,161.0,193.0,1.1987577639751552,3.471079860689655,2.59176494887931,12.040229885,0.0,346,1625.0,20121.33,3838484.0,293746.0,1524283.0,3202.051419689119,245.042,1271.552139896373
5833,karnataka,chitradurga,2017,Rabi,maize,4725.0,17688.0,3.743492063492064,111.45083840620174,67.90572587962959,10.714468823222374,79.32094208279007,342,1425.0,36514.27,9856970.0,2154354.0,7702616.0,2633.09493724559,575.4931394165535,2057.6017978290365
5834,karnataka,chitradurga,2017,Rabi,jowar,9404.0,6006.0,0.638664398128456,11.57318376,24.59015907,0.0,0.0,349,1712.5,36514.27,2921624.0,540452.0,251888.0,4574.584098568098,846.2222124542124,394.3980606060606
5835,karnataka,chitradurga,2017,Rabi,ragi,3988.0,7776.0,1.9498495486459373,72.3660774747826,52.122274142608696,0.0,0.0,328,1900.0,48235.81,4363794.0,4057632.0,30222.0,2238.0157500000005,2080.997481481482,15.49965740740741
5836,karnataka,chitradurga,2017,Rabi,rice,1229.0,2999.0,2.440195280716029,124.68629159456884,127.89550675844804,33.08357046574342,92.98076019930474,345,1570.0,63370.69,24498964.0,1566712.0,22932252.0,10039.755503834613,642.0436972324109,9397.711806602201
