,state,district,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
2240,tamil nadu,theni,bajra,10925.0,16493.0,3.5375494071146245
2241,tamil nadu,theni,jowar,20156.0,37843.0,5.228818132757691
2242,tamil nadu,theni,ragi,544.0,877.0,3.4285714285714284
2243,tamil nadu,theni,rice,21747.0,80292.0,6.029307568438004
2244,tamil nadu,thiruvallur,Maize,126.0,1099.0,9.5
2245,tamil nadu,thiruvallur,bajra,1950.0,3678.0,3.023809523809524
2246,tamil nadu,thiruvallur,jowar,187.0,141.0,2.0
2247,tamil nadu,thiruvallur,ragi,3079.0,8689.0,3.423076923076923
2248,tamil nadu,thiruvallur,rice,140703.0,484861.0,4.711845304559258
2249,tamil nadu,thiruvarur,Maize,56.0,164.0,8.714285714285714
2250,tamil nadu,thiruvarur,ragi,9.0,21.0,2.333333333333333
2251,tamil nadu,thiruvarur,rice,194743.0,852925.0,4.705837147150247
2252,tamil nadu,tiruchirappalli,Maize,11657.0,120224.0,10.382037996545767
2253,tamil nadu,tiruchirappalli,bajra,8426.0,13652.0,2.7853658536585364
2254,tamil nadu,tiruchirappalli,jowar,59485.0,55384.0,1.9793756107596563
2255,tamil nadu,tiruchirappalli,ragi,705.0,812.0,3.5
2256,tamil nadu,tiruchirappalli,rice,79576.0,309928.0,5.323050919078808
2257,tamil nadu,tirunelveli,Maize,11218.0,35592.0,10.469325153374234
2258,tamil nadu,tirunelveli,bajra,3385.0,6522.0,3.025
2259,tamil nadu,tirunelveli,jowar,4653.0,11163.0,5.016307206733298
2260,tamil nadu,tirunelveli,ragi,993.0,2296.0,3.4285714285714284
2261,tamil nadu,tirunelveli,rice,98506.0,488445.0,5.828326455901479
2262,tamil nadu,tiruppur,Maize,24537.0,122335.0,11.978021978021978
2263,tamil nadu,tiruppur,bajra,183.0,431.0,3.0294117647058822
2264,tamil nadu,tiruppur,jowar,16909.0,8541.0,0.5741199801685671
2265,tamil nadu,tiruppur,ragi,1.0,5.0,5.0
2266,tamil nadu,tiruppur,rice,11958.0,61916.0,5.775129809612568
2267,tamil nadu,tiruvannamalai,Maize,1224.0,8999.0,9.21875
2268,tamil nadu,tiruvannamalai,bajra,18063.0,16136.0,4.198017148981779
2269,tamil nadu,tiruvannamalai,jowar,4674.0,5148.0,2.009478672985782
2270,tamil nadu,tiruvannamalai,ragi,10156.0,17041.0,3.424931129476584
2271,tamil nadu,tiruvannamalai,rice,143990.0,550738.0,4.716256845270053
2272,tamil nadu,tuticorin,Maize,29215.0,61816.0,8.75
2273,tamil nadu,tuticorin,bajra,23516.0,48903.0,3.0
2274,tamil nadu,tuticorin,jowar,10624.0,14603.0,1.6767711562751175
2275,tamil nadu,tuticorin,ragi,498.0,1186.0,2.611111111111111
2276,tamil nadu,tuticorin,rice,22709.0,108163.0,5.166206007002027
2277,tamil nadu,vellore,Maize,2588.0,23859.0,9.219088098918084
2278,tamil nadu,vellore,bajra,4517.0,12221.0,4.782439024390244
2279,tamil nadu,vellore,jowar,13613.0,25552.0,2.7957675025366
2280,tamil nadu,vellore,ragi,12930.0,31430.0,3.4398159360620006
2281,tamil nadu,vellore,rice,77109.0,263941.0,5.3228275428477705
2282,tamil nadu,villupuram,Maize,19340.0,129683.0,10.762841736827168
2283,tamil nadu,villupuram,bajra,67289.0,91903.0,2.8613352040219806
2284,tamil nadu,villupuram,jowar,5195.0,4776.0,2.009259259259259
2285,tamil nadu,villupuram,ragi,14484.0,22883.0,3.425287356321839
2286,tamil nadu,villupuram,rice,182303.0,832585.0,4.855345875272629
2287,tamil nadu,virudhunagar,Maize,23483.0,55456.0,10.06639566395664
2288,tamil nadu,virudhunagar,bajra,13422.0,22916.0,3.238888888888889
2289,tamil nadu,virudhunagar,jowar,11596.0,9558.0,3.254823151125402
2290,tamil nadu,virudhunagar,ragi,1352.0,2814.0,3.571428571428572
2291,tamil nadu,virudhunagar,rice,34953.0,158214.0,4.833175500229112
2292,telangana,adilabad,Maize,11181.0,34885.0,4.839449541284404
2293,telangana,adilabad,bajra,28.0,34.0,1.2142857142857142
2294,telangana,adilabad,jowar,15410.0,13669.0,1.1729724187429509
2295,telangana,adilabad,rice,65502.0,175303.0,3.633858267716536
2296,telangana,bhadradri,Maize,7730.0,40467.0,5.2350582147477365
2297,telangana,bhadradri,jowar,6.0,7.0,1.1666666666666667
2298,telangana,bhadradri,rice,57972.0,212583.0,3.6669944110950112
2299,telangana,hanumakonda,Maize,9843.0,53973.0,5.533018867924528
2300,telangana,hanumakonda,jowar,36.0,43.0,1.1944444444444444
2301,telangana,hanumakonda,ragi,9.0,14.0,1.5555555555555556
2302,telangana,hanumakonda,rice,26807.0,93851.0,3.502015080603224
2303,telangana,jagitial,Maize,24948.0,152345.0,6.353002502085071
2304,telangana,jagitial,rice,92491.0,412140.0,4.456001124433729
2305,telangana,jangoan,Maize,15165.0,64451.0,5.712016005649053
2306,telangana,jangoan,jowar,61.0,72.0,1.180327868852459
2307,telangana,jangoan,ragi,3.0,5.0,1.6666666666666667
2308,telangana,jangoan,rice,30645.0,97972.0,3.436012797440512
2309,telangana,jayashankar,Maize,2890.0,14330.0,7.0039100684261975
2310,telangana,jayashankar,ragi,7.0,11.0,1.5714285714285714
2311,telangana,jayashankar,rice,62937.0,213267.0,3.6459879620398064
2312,telangana,jogulamba,Maize,8151.0,38972.0,5.639942112879885
2313,telangana,jogulamba,bajra,1177.0,1249.0,1.5016611295681064
2314,telangana,jogulamba,jowar,735.0,584.0,1.1842105263157894
2315,telangana,jogulamba,ragi,2.0,3.0,1.5
2316,telangana,jogulamba,rice,27604.0,87891.0,3.1839950731778
2317,telangana,kamareddy,Maize,35689.0,218888.0,6.169993950393224
2318,telangana,kamareddy,jowar,257.0,239.0,1.1847133757961783
2319,telangana,kamareddy,ragi,2.0,2.0,2.0
2320,telangana,kamareddy,rice,84732.0,382141.0,4.509996223386678
2321,telangana,karimnagar,Maize,62879.0,322506.0,6.234551072337332
2322,telangana,karimnagar,jowar,4.0,4.0,1.0
2323,telangana,karimnagar,rice,209454.0,732042.0,3.79099831538856
2324,telangana,khammam,Maize,18361.0,88133.0,5.4690502793296085
2325,telangana,khammam,bajra,2.0,2.0,1.0
2326,telangana,khammam,jowar,12.0,14.0,1.1666666666666667
2327,telangana,khammam,ragi,2.0,3.0,1.5
2328,telangana,khammam,rice,148142.0,432575.0,3.636003731181396
2329,telangana,komaram bheem asifabad,Maize,1148.0,4701.0,4.6406712734452125
2330,telangana,komaram bheem asifabad,bajra,1.0,1.0,1.0
2331,telangana,komaram bheem asifabad,jowar,2119.0,2067.0,1.1858864027538727
2332,telangana,komaram bheem asifabad,ragi,17.0,22.0,1.5714285714285714
2333,telangana,komaram bheem asifabad,rice,24201.0,67787.0,2.800999958679393
2334,telangana,mahabubabad,Maize,14631.0,78012.0,5.683195041487553
2335,telangana,mahabubabad,jowar,20.0,19.0,1.0
2336,telangana,mahabubabad,rice,46834.0,157409.0,3.420220747607456
2337,telangana,mahbubnagar,Maize,176277.0,762178.0,4.729002115765243
2338,telangana,mahbubnagar,bajra,3137.0,2902.0,1.2222222222222223
2339,telangana,mahbubnagar,jowar,30387.0,36282.0,1.1939974331128442
2340,telangana,mahbubnagar,ragi,933.0,1459.0,1.6032967032967034
2341,telangana,mahbubnagar,rice,111302.0,301561.0,3.462997423418265
2342,telangana,mahbubnagar,wheat,1.0,1.0,1.0
2343,telangana,mancherial,Maize,1193.0,4123.0,4.842105263157895
2344,telangana,mancherial,jowar,40.0,38.0,1.1666666666666667
2345,telangana,mancherial,rice,65137.0,174176.0,3.2270095324786974
2346,telangana,medak,Maize,125391.0,458931.0,4.297017056127433
2347,telangana,medak,bajra,294.0,275.0,1.2105263157894737
2348,telangana,medak,jowar,10194.0,11907.0,1.1839557399723375
2349,telangana,medak,ragi,25.0,40.0,1.6
2350,telangana,medak,rice,108639.0,393985.0,4.381008424182359
2351,telangana,medchal malkajgiri,Maize,1264.0,4902.0,4.071428571428571
2352,telangana,medchal malkajgiri,jowar,124.0,147.0,1.3157894736842106
2353,telangana,medchal malkajgiri,ragi,1.0,2.0,2.0
2354,telangana,medchal malkajgiri,rice,5139.0,20191.0,4.156001984126984
2355,telangana,mulugu,Maize,1629.0,11077.0,6.79987722529159
2356,telangana,mulugu,rice,38066.0,130818.0,3.6459866220735786
2357,telangana,nagarkurnool,Maize,114884.0,131472.0,2.56253161543726
2358,telangana,nagarkurnool,bajra,456.0,484.0,1.21978021978022
2359,telangana,nagarkurnool,jowar,8093.0,6559.0,1.3019055180627233
2360,telangana,nagarkurnool,ragi,235.0,287.0,1.471264367816092
2361,telangana,nagarkurnool,rice,24324.0,80975.0,3.329016609110344
2362,telangana,nalgonda,Maize,4313.0,5301.0,4.870967741935484
2363,telangana,nalgonda,bajra,1082.0,773.0,1.2142857142857142
2364,telangana,nalgonda,jowar,3291.0,2070.0,1.183673469387755
2365,telangana,nalgonda,ragi,3.0,5.0,1.6666666666666667
2366,telangana,nalgonda,rice,192185.0,549765.0,3.448997303412578
2367,telangana,narayanapet,Maize,1124.0,1841.0,4.844736842105263
2368,telangana,narayanapet,bajra,3.0,4.0,1.3333333333333333
2369,telangana,narayanapet,jowar,5012.0,5483.0,1.093974461292897
2370,telangana,narayanapet,ragi,33.0,52.0,1.5757575757575757
2371,telangana,narayanapet,rice,33896.0,107416.0,3.168987491149398
2372,telangana,nirmal,Maize,13355.0,109365.0,8.189067764882067
2373,telangana,nirmal,jowar,42.0,41.0,1.1785714285714286
2374,telangana,nirmal,ragi,3.0,5.0,1.6666666666666667
2375,telangana,nirmal,rice,38778.0,141501.0,3.649002011449791
2376,telangana,nizamabad,Maize,52837.0,262494.0,6.412645590682196
2377,telangana,nizamabad,bajra,4.0,5.0,1.25
2378,telangana,nizamabad,jowar,825.0,498.0,1.1666666666666667
2379,telangana,nizamabad,rice,152303.0,622200.0,4.203997393004562
2380,telangana,peddapalli,Maize,8065.0,36631.0,8.279557367501456
2381,telangana,peddapalli,jowar,11.0,13.0,1.181818181818182
2382,telangana,peddapalli,ragi,3.0,5.0,1.6666666666666667
2383,telangana,peddapalli,rice,77960.0,298821.0,3.997993253178791
2384,telangana,rajanna,Maize,5592.0,25399.0,7.025721455457967
2385,telangana,rajanna,bajra,1.0,1.0,1.0
2386,telangana,rajanna,jowar,3.0,4.0,1.3333333333333333
2387,telangana,rajanna,ragi,1.0,2.0,2.0
2388,telangana,rajanna,rice,40746.0,176878.0,4.340990526677465
2389,telangana,rangareddi,Maize,65172.0,204836.0,3.7910057598582183
2390,telangana,rangareddi,bajra,145.0,137.0,1.2123893805309736
2391,telangana,rangareddi,jowar,11019.0,16265.0,1.497973844170197
2392,telangana,rangareddi,ragi,312.0,688.0,2.2051282051282053
2393,telangana,rangareddi,rice,27054.0,62711.0,3.3000138927479856
2394,telangana,rangareddi,wheat,1.0,1.0,1.0
2395,telangana,sangareddy,Maize,20462.0,53640.0,4.489830082865992
2396,telangana,sangareddy,bajra,240.0,209.0,1.0612244897959184
2397,telangana,sangareddy,jowar,7996.0,5677.0,0.9159274971075974
2398,telangana,sangareddy,rice,22020.0,85526.0,3.884014532243415
2399,telangana,siddipet,Maize,101381.0,255277.0,4.3095490450954905
2400,telangana,siddipet,jowar,148.0,131.0,1.18018018018018
2401,telangana,siddipet,rice,49501.0,185183.0,3.7409951314114864
2402,telangana,suryapet,Maize,41.0,104.0,4.818181818181818
2403,telangana,suryapet,bajra,1.0,1.0,1.0
2404,telangana,suryapet,jowar,20.0,24.0,1.2
2405,telangana,suryapet,rice,127779.0,451315.0,3.5319966504668217
2406,telangana,vikarabad,Maize,36690.0,153476.0,5.201518335253847
2407,telangana,vikarabad,bajra,57.0,69.0,1.2105263157894737
2408,telangana,vikarabad,jowar,4601.0,6456.0,1.4679399727148703
2409,telangana,vikarabad,ragi,146.0,231.0,1.582191780821918
2410,telangana,vikarabad,rice,12082.0,36475.0,3.1869812145041503
2411,telangana,wanaparthy,Maize,23282.0,57329.0,5.253086419753086
2412,telangana,wanaparthy,bajra,2.0,2.0,1.0
2413,telangana,wanaparthy,jowar,3213.0,4395.0,1.4329964134333224
2414,telangana,wanaparthy,ragi,102.0,119.0,1.576271186440678
2415,telangana,wanaparthy,rice,55423.0,182508.0,3.293001100626094
2416,telangana,warangal,Maize,71019.0,340891.0,6.967031576282984
2417,telangana,warangal,bajra,7.0,7.0,1.0
2418,telangana,warangal,jowar,175.0,127.0,1.2142857142857142
2419,telangana,warangal,ragi,5.0,8.0,1.6
2420,telangana,warangal,rice,159311.0,501478.0,3.4359971012583173
2421,telangana,yadadri,Maize,5183.0,9786.0,2.9461206896551726
2422,telangana,yadadri,bajra,29.0,17.0,1.0
2423,telangana,yadadri,jowar,2211.0,1230.0,1.1988304093567252
2424,telangana,yadadri,ragi,18.0,28.0,1.5555555555555556
2425,telangana,yadadri,rice,52183.0,196104.0,3.7580054807121095
2426,the dadra and nagar haveli and daman and diu,dadra and nagar haveli,Maize,150.0,125.0,1.1
2427,the dadra and nagar haveli and daman and diu,dadra and nagar haveli,jowar,571.0,625.0,2.2
2428,the dadra and nagar haveli and daman and diu,dadra and nagar haveli,ragi,1684.0,3628.0,2.1881785283474064
2429,the dadra and nagar haveli and daman and diu,dadra and nagar haveli,rice,14123.0,37482.0,2.817983610254868
2430,the dadra and nagar haveli and daman and diu,dadra and nagar haveli,wheat,750.0,1550.0,2.230769230769231
2431,the dadra and nagar haveli and daman and diu,daman,rice,1432.0,1823.0,1.2730446927374302
2432,the dadra and nagar haveli and daman and diu,diu,bajra,496.0,648.0,1.3064516129032258
2433,tripura,dhalai,Maize,3162.0,3982.66,1.37224876753887
2434,tripura,dhalai,jowar,226.0,185.0,0.857116564417178
2435,tripura,dhalai,rice,34010.0,85052.18,2.586902487985887
2436,tripura,gomati,Maize,2295.0,3416.0,1.4981023550724637
2437,tripura,gomati,jowar,255.0,208.0,0.8156862745098039
2438,tripura,gomati,rice,37021.0,107500.0,3.070638978548373
2439,tripura,khowai,Maize,1666.0,2248.0,1.5362035225048924
2440,tripura,khowai,jowar,116.0,94.0,0.8474757281553399
2441,tripura,khowai,rice,24338.0,67649.0,2.946664483022164
2442,tripura,north tripura,Maize,2002.0,2637.02,1.469091922005571
2443,tripura,north tripura,jowar,126.0,104.0,0.8253968253968254
2444,tripura,north tripura,rice,48908.0,122777.0,2.73109572012076
2445,tripura,sepahijala,Maize,873.0,1303.0,1.5151162790697674
2446,tripura,sepahijala,jowar,52.0,43.0,0.8269230769230769
2447,tripura,sepahijala,rice,49364.0,150378.0,3.2563536628907137
2448,tripura,south tripura,Maize,1506.0,2293.0,1.5225763612217795
2449,tripura,south tripura,jowar,86.0,70.0,0.8573333333333333
2450,tripura,south tripura,rice,84209.0,236107.0,3.3098827470686767
2451,tripura,unakoti,Maize,809.0,1099.0,1.5013661202185793
2452,tripura,unakoti,jowar,30.0,24.0,0.8
2453,tripura,unakoti,rice,22306.0,66623.0,3.009576726747075
2454,tripura,west tripura,Maize,2122.0,2948.36,1.740210124164279
2455,tripura,west tripura,jowar,60.0,50.0,0.8333333333333334
2456,tripura,west tripura,rice,102480.0,282578.0,3.1556703321115185
2457,uttar pradesh,agra,Maize,435.0,513.0,3.515151515151515
2458,uttar pradesh,agra,bajra,141624.0,298933.0,2.481001974916868
2459,uttar pradesh,agra,jowar,4289.0,3844.0,2.4285714285714284
2460,uttar pradesh,agra,rice,10164.0,24231.0,2.725985221674877
2461,uttar pradesh,aligarh,Maize,44245.0,96897.0,3.113011089477694
2462,uttar pradesh,aligarh,bajra,92970.0,269595.0,3.124000556212195
2463,uttar pradesh,aligarh,jowar,1809.0,1898.0,1.1538461538461535
2464,uttar pradesh,aligarh,rice,95680.0,239658.0,2.6710043856495798
2465,uttar pradesh,allahabad,Maize,448.0,665.0,2.1875
2466,uttar pradesh,allahabad,bajra,34497.0,41093.0,1.4959228248998908
2467,uttar pradesh,allahabad,jowar,12612.0,26137.0,2.161154291384157
2468,uttar pradesh,allahabad,ragi,4.0,5.0,1.25
2469,uttar pradesh,allahabad,rice,210540.0,483047.0,3.121003017322143
2470,uttar pradesh,almora,Maize,2345.0,2819.0,1.2749886928991407
2471,uttar pradesh,almora,ragi,34545.0,41233.0,1.1936025474019396
2472,uttar pradesh,almora,rice,34812.0,39217.0,1.1265368263817075
2473,uttar pradesh,ambedkar nagar,Maize,601.0,791.0,1.7659090909090909
2474,uttar pradesh,ambedkar nagar,bajra,478.0,601.0,2.111111111111111
2475,uttar pradesh,ambedkar nagar,jowar,1851.0,1192.0,1.359016393442623
2476,uttar pradesh,ambedkar nagar,rice,132870.0,379590.0,3.208001622635769
2477,uttar pradesh,amethi,Maize,959.0,1618.0,1.6871741397288842
2478,uttar pradesh,amethi,bajra,1010.0,1918.0,2.1619718309859155
2479,uttar pradesh,amethi,jowar,4388.0,5284.0,1.3587040370275134
2480,uttar pradesh,amethi,rice,123251.0,335384.0,2.7619988799947293
2481,uttar pradesh,amroha,Maize,6806.0,10089.0,1.9439716312056736
2482,uttar pradesh,amroha,bajra,7118.0,7533.0,1.336349121873337
2483,uttar pradesh,amroha,jowar,100.0,84.0,1.1666666666666667
2484,uttar pradesh,amroha,rice,32346.0,76964.0,2.663006829774358
2485,uttar pradesh,auraiya,Maize,14539.0,32131.0,2.734047109207709
2486,uttar pradesh,auraiya,bajra,36540.0,80311.0,2.5817553694228077
2487,uttar pradesh,auraiya,jowar,3052.0,4192.0,1.9433962264150944
2488,uttar pradesh,auraiya,rice,55752.0,176070.0,3.5020069233546414
2489,uttar pradesh,azamgarh,Maize,8799.0,14066.0,2.3120145430507355
2490,uttar pradesh,azamgarh,bajra,979.0,1442.0,2.1607142857142856
2491,uttar pradesh,azamgarh,jowar,93.0,107.0,1.5
2492,uttar pradesh,azamgarh,ragi,18.0,23.0,1.2777777777777777
2493,uttar pradesh,azamgarh,rice,217062.0,525724.0,2.4770016634387475
2494,uttar pradesh,bageshwar,Maize,515.0,528.0,1.025242718446602
2495,uttar pradesh,bageshwar,ragi,6279.0,9908.0,1.5779582736104476
2496,uttar pradesh,bageshwar,rice,15535.0,21854.0,1.406758931445124
2497,uttar pradesh,baghpat,Maize,3314.0,4958.0,2.555555555555556
2498,uttar pradesh,baghpat,bajra,1776.0,3470.0,2.3505535055350557
2499,uttar pradesh,baghpat,jowar,164.0,131.0,0.92
2500,uttar pradesh,baghpat,rice,9586.0,29506.0,3.0780304610890883
2501,uttar pradesh,bahraich,Maize,92087.0,133672.0,1.726002634093433
2502,uttar pradesh,bahraich,bajra,315.0,559.0,2.1333333333333333
2503,uttar pradesh,bahraich,jowar,388.0,463.0,1.297872340425532
2504,uttar pradesh,bahraich,ragi,8.0,10.0,1.25
2505,uttar pradesh,bahraich,rice,168151.0,433502.0,2.673001270209276
2506,uttar pradesh,ballia,Maize,28695.0,53776.0,1.994004746242558
2507,uttar pradesh,ballia,bajra,2296.0,4113.0,2.158695652173913
2508,uttar pradesh,ballia,jowar,2096.0,2600.0,1.4617612977983778
2509,uttar pradesh,ballia,ragi,1.0,1.0,1.0
2510,uttar pradesh,ballia,rice,123485.0,333136.0,2.838001771962108
2511,uttar pradesh,balrampur,Maize,11460.0,13206.0,1.4951862704060277
2512,uttar pradesh,balrampur,bajra,127.0,220.0,1.8679245283018868
2513,uttar pradesh,balrampur,jowar,75.0,93.0,1.25
2514,uttar pradesh,balrampur,rice,122512.0,297128.0,2.7720008582970266
2515,uttar pradesh,banda,Maize,41.0,60.0,2.5
2516,uttar pradesh,banda,bajra,3957.0,6092.0,1.873884958474316
2517,uttar pradesh,banda,jowar,42138.0,41439.0,1.84962506695233
2518,uttar pradesh,banda,rice,66005.0,123734.0,2.63499297244346
2519,uttar pradesh,barabanki,Maize,7085.0,9698.0,1.6910652218360254
2520,uttar pradesh,barabanki,bajra,1280.0,1526.0,2.160270880361174
2521,uttar pradesh,barabanki,jowar,5389.0,4747.0,1.3581288343558282
2522,uttar pradesh,barabanki,ragi,5.0,6.0,1.2
2523,uttar pradesh,barabanki,rice,195339.0,613712.0,3.396998832079618
2524,uttar pradesh,bareilly,Maize,709.0,941.0,2.2477064220183487
2525,uttar pradesh,bareilly,bajra,14979.0,21264.0,2.0970478847047884
2526,uttar pradesh,bareilly,jowar,3596.0,3269.0,1.109375
2527,uttar pradesh,bareilly,rice,187526.0,420558.0,2.674999833558584
2528,uttar pradesh,basti,Maize,5624.0,7182.0,1.848947368421053
2529,uttar pradesh,basti,bajra,145.0,242.0,2.142857142857143
2530,uttar pradesh,basti,jowar,99.0,131.0,1.323232323232323
2531,uttar pradesh,basti,rice,122176.0,316802.0,2.9670013666388275
2532,uttar pradesh,bijnor,Maize,304.0,520.0,2.142857142857143
2533,uttar pradesh,bijnor,bajra,113.0,95.0,1.3333333333333333
2534,uttar pradesh,bijnor,jowar,49.0,53.0,2.0
2535,uttar pradesh,bijnor,rice,65831.0,194561.0,3.012666264071476
2536,uttar pradesh,budaun,Maize,18754.0,35933.0,2.2699757869249395
2537,uttar pradesh,budaun,bajra,153241.0,289686.0,1.8916736554630884
2538,uttar pradesh,budaun,jowar,5164.0,5435.0,1.0774193548387097
2539,uttar pradesh,budaun,ragi,16.0,20.0,1.25
2540,uttar pradesh,budaun,rice,110184.0,252556.0,2.63899915486465
2541,uttar pradesh,bulandshahr,Maize,100209.0,214748.0,2.551004520341537
2542,uttar pradesh,bulandshahr,bajra,14610.0,29996.0,2.1600057607834664
2543,uttar pradesh,bulandshahr,jowar,1759.0,1331.0,9.344827586206897
2544,uttar pradesh,bulandshahr,rice,107595.0,280435.0,3.0120015987728337
2545,uttar pradesh,chamoli,Maize,321.0,324.0,1.1649484536082475
2546,uttar pradesh,chamoli,ragi,10494.0,14608.0,1.3920335429769393
2547,uttar pradesh,chamoli,rice,18192.0,22726.0,1.280372264609709
2548,uttar pradesh,champawat,Maize,1213.0,1389.0,1.1450948062654576
2549,uttar pradesh,champawat,ragi,4708.0,7570.0,1.6079014443500426
2550,uttar pradesh,champawat,rice,9426.0,11019.0,1.173955705074292
2551,uttar pradesh,chandauli,Maize,216.0,303.0,2.183673469387755
2552,uttar pradesh,chandauli,bajra,8792.0,13821.0,1.7145547484530534
2553,uttar pradesh,chandauli,jowar,1714.0,1815.0,1.8847385272145143
2554,uttar pradesh,chandauli,rice,140300.0,381571.0,3.339000848814722
2555,uttar pradesh,chitrakoot,Maize,221.0,244.0,2.4
2556,uttar pradesh,chitrakoot,bajra,14557.0,19969.0,1.8472710453284
2557,uttar pradesh,chitrakoot,jowar,29457.0,28103.0,1.543103448275862
2558,uttar pradesh,chitrakoot,rice,18842.0,25972.0,2.0699768869052364
2559,uttar pradesh,dehradun,Maize,12614.0,21602.0,1.7820491668041578
2560,uttar pradesh,dehradun,ragi,2976.0,4596.0,1.5443548387096775
2561,uttar pradesh,dehradun,rice,13621.0,29655.0,2.1911482192995417
2562,uttar pradesh,deoria,Maize,8997.0,13417.0,2.602920860469706
2563,uttar pradesh,deoria,bajra,1170.0,1974.0,2.21505376344086
2564,uttar pradesh,deoria,jowar,193.0,191.0,1.725
2565,uttar pradesh,deoria,ragi,22.0,28.0,1.2727272727272727
2566,uttar pradesh,deoria,rice,135889.0,340477.0,2.672000565042692
2567,uttar pradesh,etah,Maize,60425.0,120796.0,4.773004869192044
2568,uttar pradesh,etah,bajra,83549.0,160452.0,3.1219974715549936
2569,uttar pradesh,etah,jowar,538.0,449.0,1.1367088607594935
2570,uttar pradesh,etah,rice,51795.0,101527.0,2.911007025761124
2571,uttar pradesh,etawah,Maize,9884.0,18913.0,3.610994983277592
2572,uttar pradesh,etawah,bajra,42587.0,104198.0,2.787533440342429
2573,uttar pradesh,etawah,jowar,1663.0,1728.0,1.671641791044776
2574,uttar pradesh,etawah,rice,58263.0,169604.0,3.1119995308101345
2575,uttar pradesh,faizabad,Maize,2582.0,3379.0,1.7654424040066778
2576,uttar pradesh,faizabad,bajra,93.0,139.0,2.074626865671642
2577,uttar pradesh,faizabad,jowar,3603.0,2321.0,1.3587223587223587
2578,uttar pradesh,faizabad,rice,104233.0,287312.0,2.956004286175005
2579,uttar pradesh,farrukhabad,Maize,48755.0,126144.0,4.036995551572951
2580,uttar pradesh,farrukhabad,bajra,6543.0,10799.0,2.581737849779087
2581,uttar pradesh,farrukhabad,jowar,5080.0,6576.0,1.6707779886148009
2582,uttar pradesh,farrukhabad,rice,16524.0,52690.0,3.783026995979322
2583,uttar pradesh,fatehpur,Maize,562.0,1190.0,2.1932203389830507
2584,uttar pradesh,fatehpur,bajra,9244.0,12901.0,1.9570691747572813
2585,uttar pradesh,fatehpur,jowar,28493.0,30594.0,2.1050238690611502
2586,uttar pradesh,fatehpur,ragi,9.0,12.0,1.3333333333333333
2587,uttar pradesh,fatehpur,rice,97302.0,244493.0,3.0020038334204564
2588,uttar pradesh,firozabad,Maize,9398.0,25572.0,3.1570061153948417
2589,uttar pradesh,firozabad,bajra,83416.0,196004.0,2.365255428839244
2590,uttar pradesh,firozabad,jowar,2458.0,1896.0,2.4285714285714284
2591,uttar pradesh,firozabad,rice,25410.0,72164.0,3.074967089309222
2592,uttar pradesh,gautam buddha nagar,Maize,12245.0,27172.0,2.5453315290933696
2593,uttar pradesh,gautam buddha nagar,bajra,12769.0,19706.0,2.3261427837699022
2594,uttar pradesh,gautam buddha nagar,jowar,3625.0,3810.0,1.0510344827586209
2595,uttar pradesh,gautam buddha nagar,rice,29549.0,68937.0,2.9220325036000823
2596,uttar pradesh,ghaziabad,Maize,13719.0,24626.0,2.6820151679306607
2597,uttar pradesh,ghaziabad,bajra,1376.0,2027.0,2.3248945147679323
2598,uttar pradesh,ghaziabad,jowar,282.0,224.0,1.125
2599,uttar pradesh,ghaziabad,rice,30102.0,81731.0,2.7910335771900208
2600,uttar pradesh,ghazipur,Maize,1189.0,1675.0,2.049079754601227
2601,uttar pradesh,ghazipur,bajra,17322.0,30004.0,1.7933573674925214
2602,uttar pradesh,ghazipur,jowar,3829.0,7058.0,2.1304635761589403
2603,uttar pradesh,ghazipur,rice,156348.0,400087.0,2.6360012650054685
2604,uttar pradesh,gonda,Maize,73574.0,72341.0,1.293004218202617
2605,uttar pradesh,gonda,bajra,125.0,217.0,2.0
2606,uttar pradesh,gonda,jowar,570.0,647.0,1.2727272727272727
2607,uttar pradesh,gonda,rice,144714.0,318556.0,2.5750014145872235
2608,uttar pradesh,gorakhpur,Maize,4718.0,7751.0,1.8204152249134948
2609,uttar pradesh,gorakhpur,bajra,626.0,1056.0,2.142857142857143
2610,uttar pradesh,gorakhpur,jowar,131.0,178.0,1.3793103448275863
2611,uttar pradesh,gorakhpur,ragi,7.0,9.0,1.2857142857142858
2612,uttar pradesh,gorakhpur,rice,155864.0,408605.0,2.796002436036924
2613,uttar pradesh,hamirpur,Maize,200.0,414.0,2.5
2614,uttar pradesh,hamirpur,bajra,693.0,949.0,1.8463035019455252
2615,uttar pradesh,hamirpur,jowar,41874.0,40752.0,1.3197410645125596
2616,uttar pradesh,hamirpur,rice,1668.0,1771.0,2.5277777777777777
2617,uttar pradesh,hapur,Maize,1352.0,3234.0,2.714968152866242
2618,uttar pradesh,hapur,bajra,13.0,30.0,2.3076923076923075
2619,uttar pradesh,hapur,rice,21404.0,61496.0,2.956001984126984
2620,uttar pradesh,hardoi,Maize,56143.0,91996.0,2.4379937884814478
2621,uttar pradesh,hardoi,bajra,13501.0,19668.0,2.0131157097056254
2622,uttar pradesh,hardoi,jowar,18273.0,20364.0,1.5590306545153272
2623,uttar pradesh,hardoi,ragi,2.0,3.0,1.5
2624,uttar pradesh,hardoi,rice,161906.0,452758.0,2.969002262369258
2625,uttar pradesh,haridwar,Maize,2785.0,4452.0,1.7562130177514792
