,state,district,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
1235,maharashtra,pune,wheat,73400.0,177200.0,2.447513812154696
1236,maharashtra,raigad,Maize,200.0,600.0,3.0
1237,maharashtra,raigad,rice,9100.0,30100.0,3.339171438194678
1238,maharashtra,raigad,wheat,10.0,9.0,0.9
1239,maharashtra,ratnagiri,Maize,100.0,300.0,3.0
1240,maharashtra,ratnagiri,rice,500.0,1300.0,3.5
1241,maharashtra,sangli,Maize,26700.0,97800.0,3.662921348314607
1242,maharashtra,sangli,jowar,217600.0,152237.0,0.9758281626583252
1243,maharashtra,sangli,wheat,39300.0,72900.0,2.484375
1244,maharashtra,satara,Maize,14886.0,43225.0,3.164116828929068
1245,maharashtra,satara,jowar,164800.0,143900.0,1.0266666666666666
1246,maharashtra,satara,wheat,43700.0,94000.0,2.1709006928406467
1247,maharashtra,sindhudurg,Maize,300.0,907.0,3.508771929824561
1248,maharashtra,sindhudurg,rice,4500.0,10200.0,3.0064516129032257
1249,maharashtra,solapur,Maize,54309.0,119547.0,3.291845493562232
1250,maharashtra,solapur,jowar,726300.0,406000.0,0.6810148417471152
1251,maharashtra,solapur,wheat,87800.0,122900.0,1.4706666666666666
1252,maharashtra,thane,Maize,100.0,300.0,4.0
1253,maharashtra,thane,rice,2900.0,7500.0,3.1052631578947367
1254,maharashtra,thane,wheat,200.0,200.0,2.0
1255,maharashtra,wardha,Maize,1000.0,1000.0,2.0
1256,maharashtra,wardha,jowar,5090.0,2600.0,1.0
1257,maharashtra,wardha,wheat,29500.0,49000.0,1.7148014440433212
1258,maharashtra,washim,Maize,500.0,900.0,1.8
1259,maharashtra,washim,jowar,2200.0,2500.0,1.1428571428571428
1260,maharashtra,washim,wheat,34752.0,70500.0,2.071895424836601
1261,maharashtra,yavatmal,Maize,3400.0,3200.0,1.6842105263157894
1262,maharashtra,yavatmal,jowar,33300.0,12800.0,1.1521739130434785
1263,maharashtra,yavatmal,wheat,60200.0,82200.0,1.8026315789473684
1264,manipur,bishnupur,Maize,710.0,1890.0,2.7794117647058822
1265,manipur,bishnupur,wheat,2130.0,4860.0,2.6538461538461537
1266,manipur,chandel,Maize,1390.0,2450.0,2.7564102564102564
1267,manipur,chandel,wheat,20.0,50.0,2.5
1268,manipur,churachandpur,Maize,3860.0,6320.0,2.75
1269,manipur,churachandpur,wheat,2160.0,3980.0,2.613636363636364
1270,manipur,imphal east,Maize,770.0,1870.0,2.8125
1271,manipur,imphal east,wheat,2120.0,4560.0,2.8076923076923075
1272,manipur,imphal west,Maize,730.0,1870.0,2.833333333333333
1273,manipur,imphal west,wheat,1980.0,4090.0,2.84
1274,manipur,senapati,Maize,3230.0,5510.0,2.739130434782609
1275,manipur,senapati,wheat,1500.0,2690.0,2.6226415094339623
1276,manipur,tamenglong,Maize,1670.0,3460.0,2.857142857142857
1277,manipur,tamenglong,wheat,10.0,20.0,2.0
1278,manipur,thoubal,Maize,670.0,1750.0,2.8225806451612905
1279,manipur,thoubal,wheat,2110.0,4870.0,2.6052631578947367
1280,manipur,ukhrul,Maize,1200.0,2190.0,2.816901408450704
1281,manipur,ukhrul,wheat,10.0,20.0,2.0
1282,meghalaya,east garo hills,rice,100.0,200.0,2.1125
1283,meghalaya,east garo hills,wheat,72.0,114.0,1.5833333333333333
1284,meghalaya,east jaintia hills,rice,52.0,103.0,3.0
1285,meghalaya,east khasi hills,rice,172.0,293.0,2.142857142857143
1286,meghalaya,north garo hills,rice,88.0,140.0,1.5909090909090908
1287,meghalaya,north garo hills,wheat,43.0,57.0,1.3255813953488371
1288,meghalaya,ri bhoi,rice,198.0,424.0,2.174358974358974
1289,meghalaya,ri bhoi,wheat,5.0,5.0,1.0
1290,meghalaya,south garo hills,rice,280.0,482.0,1.7966804979253113
1291,meghalaya,south west garo hills,rice,4932.0,23708.0,4.806974858069749
1292,meghalaya,south west garo hills,wheat,207.0,421.0,2.050251256281407
1293,meghalaya,south west khasi hills,rice,40.0,107.0,2.675
1294,meghalaya,west garo hills,rice,12552.0,55697.0,4.8415627386103335
1295,meghalaya,west garo hills,wheat,4215.0,6884.0,2.0585106382978724
1296,meghalaya,west jaintia hills,rice,82.0,190.0,2.320987654320988
1297,meghalaya,west khasi hills,rice,52.0,119.0,2.333333333333333
1298,meghalaya,west khasi hills,wheat,5.0,8.0,1.6
1299,mizoram,aizawl,Maize,152.0,252.0,4.0
1300,mizoram,aizawl,rice,1232.0,3712.0,3.012987012987013
1301,mizoram,aizawl,wheat,52.0,44.0,0.8837209302325582
1302,mizoram,champhai,Maize,1771.0,2721.0,5.0
1303,mizoram,champhai,rice,13.0,126.0,9.692307692307692
1304,mizoram,kolasib,Maize,155.0,238.0,2.293333333333333
1305,mizoram,kolasib,rice,4749.0,11798.0,3.0
1306,mizoram,kolasib,wheat,3.0,4.0,1.3333333333333333
1307,mizoram,lawngtlai,Maize,301.0,615.0,2.98
1308,mizoram,lawngtlai,rice,299.0,612.0,3.333333333333333
1309,mizoram,lunglei,Maize,387.0,616.0,4.0
1310,mizoram,lunglei,rice,357.0,812.0,2.9242424242424243
1311,mizoram,mamit,Maize,107.0,425.0,5.051724137931035
1312,mizoram,mamit,rice,13.0,25.0,2.0
1313,mizoram,mamit,wheat,3.0,4.0,1.3333333333333333
1314,mizoram,saiha,Maize,380.0,684.0,5.0
1315,mizoram,saiha,rice,350.0,700.0,2.0
1316,mizoram,serchhip,Maize,50.0,81.0,1.62
1317,mizoram,serchhip,rice,44.0,120.0,2.727272727272727
1318,nagaland,dimapur,Maize,1408.0,2797.0,1.9928057553956835
1319,nagaland,dimapur,barley,1310.0,2230.0,2.0
1320,nagaland,dimapur,rice,2930.0,8295.0,2.8310580204778155
1321,nagaland,dimapur,wheat,2100.0,4310.0,2.574324324324324
1322,nagaland,kiphire,Maize,332.0,655.0,1.9728915662650603
1323,nagaland,kiphire,barley,30.0,40.0,2.0
1324,nagaland,kohima,barley,520.0,910.0,2.0
1325,nagaland,kohima,rice,150.0,180.0,1.2
1326,nagaland,kohima,wheat,1240.0,3000.0,3.1818181818181817
1327,nagaland,longleng,barley,30.0,50.0,1.6666666666666667
1328,nagaland,mokokchung,Maize,855.0,1702.0,1.9906432748538008
1329,nagaland,mokokchung,barley,720.0,1250.0,1.9672131147540983
1330,nagaland,mokokchung,wheat,1300.0,2030.0,2.325
1331,nagaland,mon,Maize,1056.0,2093.0,1.982007575757576
1332,nagaland,mon,barley,760.0,1380.0,2.0535714285714284
1333,nagaland,mon,rice,1660.0,4699.0,2.830722891566265
1334,nagaland,mon,wheat,1940.0,3530.0,2.0
1335,nagaland,peren,barley,60.0,70.0,1.5
1336,nagaland,peren,rice,790.0,2235.0,2.833333333333333
1337,nagaland,peren,wheat,381.0,692.0,1.827586206896552
1338,nagaland,phek,Maize,744.0,1480.0,1.989247311827957
1339,nagaland,phek,barley,700.0,1800.0,2.571428571428572
1340,nagaland,phek,wheat,1320.0,2710.0,2.8229166666666665
1341,nagaland,tuensang,barley,690.0,1110.0,1.875
1342,nagaland,tuensang,wheat,1550.0,3280.0,2.1161290322580646
1343,nagaland,wokha,Maize,995.0,1973.0,2.5
1344,nagaland,wokha,barley,850.0,1280.0,1.9090909090909087
1345,nagaland,wokha,rice,470.0,821.0,2.831034482758621
1346,nagaland,wokha,wheat,1270.0,3260.0,2.716666666666667
1347,nagaland,zunheboto,Maize,500.0,1010.0,2.380952380952381
1348,nagaland,zunheboto,barley,780.0,1170.0,2.2857142857142856
1349,nagaland,zunheboto,wheat,1280.0,2000.0,2.034482758620689
1350,odisha,anugul,Maize,580.0,560.0,2.8307692307692305
1351,odisha,anugul,rice,173000.0,8350.0,3.0434782608695654
1352,odisha,anugul,wheat,750.0,910.0,1.9592592592592597
1353,odisha,balangir,Maize,200.0,250.0,2.93
1354,odisha,balangir,ragi,5.0,4.0,0.8
1355,odisha,balangir,rice,623000.0,12000.0,3.107142857142857
1356,odisha,balangir,wheat,1450.0,1600.0,5.0
1357,odisha,baleshwar,Maize,150.0,200.0,5.4
1358,odisha,baleshwar,rice,278000.0,149020.0,3.774193548387097
1359,odisha,baleshwar,wheat,810.0,950.0,1.3083333333333331
1360,odisha,bargarh,Maize,270.0,470.0,2.323076923076923
1361,odisha,bargarh,rice,687000.0,329000.0,4.409343351845802
1362,odisha,bargarh,wheat,630.0,1220.0,2.411111111111111
1363,odisha,bhadrak,Maize,58.0,101.0,6.7
1364,odisha,bhadrak,rice,350000.0,50410.0,2.9302325581395348
1365,odisha,bhadrak,wheat,950.0,980.0,1.1666666666666667
1366,odisha,boudh,Maize,20.0,30.0,2.8
1367,odisha,boudh,ragi,9.0,2.8,0.9333333333333332
1368,odisha,boudh,rice,173000.0,5180.0,3.519230769230769
1369,odisha,boudh,wheat,130.0,200.0,2.2341463414634144
1370,odisha,cuttack,Maize,320.0,550.0,2.65
1371,odisha,cuttack,ragi,90.0,70.0,1.0
1372,odisha,cuttack,rice,376000.0,45990.0,4.195121951219512
1373,odisha,cuttack,wheat,730.0,1220.0,2.275
1374,odisha,deogarh,Maize,280.0,400.0,2.42
1375,odisha,deogarh,rice,111000.0,7000.0,2.5
1376,odisha,deogarh,wheat,430.0,820.0,1.95
1377,odisha,dhenkanal,Maize,350.0,370.0,3.038095238095238
1378,odisha,dhenkanal,rice,225000.0,7000.0,4.0
1379,odisha,dhenkanal,wheat,630.0,830.0,2.466666666666667
1380,odisha,gajapati,Maize,120.0,180.0,2.1
1381,odisha,gajapati,ragi,1070.0,1260.0,1.1775700934579438
1382,odisha,gajapati,rice,67000.0,1960.0,2.2280701754385963
1383,odisha,gajapati,wheat,521.0,563.0,2.0
1384,odisha,ganjam,Maize,510.0,700.0,4.242857142857143
1385,odisha,ganjam,ragi,4420.0,4800.0,1.1923076923076923
1386,odisha,ganjam,rice,2000.0,3010.0,3.0
1387,odisha,ganjam,wheat,180.0,350.0,2.1
1388,odisha,jagatsinghapur,Maize,9.0,23.0,2.555555555555556
1389,odisha,jagatsinghapur,ragi,6.0,2.0,1.1
1390,odisha,jagatsinghapur,rice,210000.0,25250.0,4.0
1391,odisha,jagatsinghapur,wheat,180.0,180.0,1.65
1392,odisha,jajapur,Maize,70.0,140.0,2.0
1393,odisha,jajapur,rice,213000.0,26020.0,3.0
1394,odisha,jajapur,wheat,720.0,860.0,1.994117647058824
1395,odisha,jharsuguda,Maize,80.0,130.0,7.05
1396,odisha,jharsuguda,ragi,1.0,0.1,0.1
1397,odisha,jharsuguda,rice,99000.0,4000.0,4.081967213114754
1398,odisha,jharsuguda,wheat,890.0,1590.0,1.7865168539325842
1399,odisha,kalahandi,Maize,630.0,1010.0,2.992857142857143
1400,odisha,kalahandi,ragi,14.0,0.6,0.0428571428571428
1401,odisha,kalahandi,rice,542000.0,129000.0,3.689090377303305
1402,odisha,kalahandi,wheat,970.0,860.0,2.6
1403,odisha,kandhamal,Maize,13760.0,18180.0,2.1
1404,odisha,kandhamal,ragi,20.0,10.0,2.9
1405,odisha,kandhamal,rice,71000.0,1169.0,2.361111111111111
1406,odisha,kandhamal,wheat,451.0,457.0,1.9
1407,odisha,kendrapara,Maize,90.0,110.0,1.2222222222222223
1408,odisha,kendrapara,ragi,120.0,90.0,1.0
1409,odisha,kendrapara,rice,259000.0,59190.0,3.4285714285714284
1410,odisha,kendrapara,wheat,1320.0,1700.0,2.7
1411,odisha,kendujhar,Maize,180.0,290.0,3.1333333333333333
1412,odisha,kendujhar,ragi,1.0,0.4,0.4
1413,odisha,kendujhar,rice,277000.0,9000.0,4.0
1414,odisha,kendujhar,wheat,1610.0,1920.0,2.292
1415,odisha,khordha,Maize,150.0,170.0,3.075
1416,odisha,khordha,ragi,110.0,80.0,0.9
1417,odisha,khordha,rice,202000.0,35240.0,6.0
1418,odisha,khordha,wheat,110.0,170.0,1.95
1419,odisha,koraput,Maize,2270.0,2152.5,2.3688311688311687
1420,odisha,koraput,ragi,480.0,200.0,0.86
1421,odisha,koraput,rice,208000.0,82890.0,2.9727965179542983
1422,odisha,koraput,wheat,352.0,398.0,3.5
1423,odisha,malkangiri,Maize,170.0,231.3,2.5461538461538464
1424,odisha,malkangiri,ragi,1.0,1.2000000000000002,1.2000000000000002
1425,odisha,malkangiri,rice,178000.0,7000.0,3.0
1426,odisha,malkangiri,wheat,105.0,108.0,1.0285714285714285
1427,odisha,mayurbhanj,Maize,230.0,300.1,2.695604395604396
1428,odisha,mayurbhanj,ragi,12.0,6.6,1.075
1429,odisha,mayurbhanj,rice,490000.0,26230.0,2.835675675675676
1430,odisha,mayurbhanj,wheat,1332.0,1723.5,1.6666666666666667
1431,odisha,nabarangpur,Maize,3364.0,10529.3,3.973983115886416
1432,odisha,nabarangpur,ragi,57.0,21.9,1.0
1433,odisha,nabarangpur,rice,327000.0,7310.0,3.0689655172413794
1434,odisha,nabarangpur,wheat,2015.0,3487.0,3.266666666666667
1435,odisha,nayagarh,Maize,47.0,74.4,3.5200000000000005
1436,odisha,nayagarh,ragi,30.0,20.0,1.2
1437,odisha,nayagarh,rice,1030.0,2120.0,2.058252427184466
1438,odisha,nayagarh,wheat,170.0,270.0,2.44
1439,odisha,nuapada,Maize,160.0,290.0,2.2
1440,odisha,nuapada,rice,198000.0,28200.0,3.2302405498281788
1441,odisha,nuapada,wheat,620.0,510.0,2.4
1442,odisha,puri,Maize,70.0,60.0,3.1
1443,odisha,puri,ragi,260.0,160.0,0.8083333333333332
1444,odisha,puri,rice,245000.0,141000.0,3.375
1445,odisha,puri,wheat,242.0,455.2,1.88099173553719
1446,odisha,rayagada,Maize,560.0,560.0,1.9483333333333333
1447,odisha,rayagada,ragi,238.0,202.3,1.19375
1448,odisha,rayagada,rice,115000.0,15000.0,3.5528700906344413
1449,odisha,rayagada,wheat,351.0,370.0,1.4166666666666667
1450,odisha,sambalpur,Maize,160.0,250.0,2.32
1451,odisha,sambalpur,rice,345000.0,95000.0,4.483348334833483
1452,odisha,sambalpur,wheat,544.0,860.1,2.787179487179487
1453,odisha,sonepur,Maize,130.0,140.0,2.6
1454,odisha,sonepur,rice,448000.0,156670.0,4.340755355129651
1455,odisha,sonepur,wheat,540.0,610.0,2.341463414634146
1456,odisha,sundargarh,Maize,110.0,270.0,2.9000000000000004
1457,odisha,sundargarh,ragi,2.0,1.0,0.5
1458,odisha,sundargarh,rice,472000.0,7110.0,3.0
1459,odisha,sundargarh,wheat,4003.0,6492.4,2.1596774193548387
1460,puducherry,karaikal,rice,7703.0,14969.0,2.7645588602849287
1461,puducherry,mahe,rice,1.0,2.0,2.0
1462,puducherry,pondicherry,bajra,31.0,62.0,3.0
1463,puducherry,pondicherry,jowar,4.0,7.0,3.0
1464,puducherry,pondicherry,ragi,48.0,119.0,2.833333333333333
1465,puducherry,pondicherry,rice,11645.0,35319.0,3.97367501456028
1466,puducherry,yanam,rice,328.0,1909.0,6.745583038869258
1467,punjab,amritsar,wheat,372000.0,1738000.0,4.973684210526316
1468,punjab,barnala,barley,1000.0,4000.0,4.0
1469,punjab,barnala,wheat,115000.0,641000.0,5.573913043478261
1470,punjab,bathinda,barley,5000.0,14000.0,4.0
1471,punjab,bathinda,wheat,258000.0,1428000.0,5.6
1472,punjab,faridkot,barley,1000.0,4000.0,4.0
1473,punjab,faridkot,wheat,118000.0,646000.0,5.568965517241379
1474,punjab,fatehgarh sahib,barley,1000.0,4000.0,4.0
1475,punjab,fatehgarh sahib,wheat,88000.0,454000.0,5.341176470588235
1476,punjab,fazilka,barley,3000.0,12000.0,4.05
1477,punjab,fazilka,wheat,211000.0,1052000.0,5.057692307692308
1478,punjab,firozepur,barley,5000.0,18000.0,4.0
1479,punjab,firozepur,wheat,422000.0,1969000.0,5.401069518716578
1480,punjab,gurdaspur,wheat,231000.0,1098000.0,4.753246753246753
1481,punjab,hoshiarpur,wheat,154000.0,694000.0,4.533783783783784
1482,punjab,jalandhar,barley,100.0,400.0,4.0
1483,punjab,jalandhar,wheat,173000.0,870000.0,5.064705882352941
1484,punjab,kapurthala,barley,5000.0,17000.0,3.4
1485,punjab,kapurthala,wheat,238000.0,990000.0,4.936936936936937
1486,punjab,ludhiana,barley,4000.0,13000.0,4.357142857142857
1487,punjab,ludhiana,wheat,413000.0,1823000.0,5.373540856031128
1488,punjab,mansa,barley,4000.0,10000.0,3.6666666666666665
1489,punjab,mansa,wheat,172000.0,932000.0,5.450292397660819
1490,punjab,moga,barley,1000.0,4000.0,4.0
1491,punjab,moga,wheat,177000.0,961000.0,7.461538461538462
1492,punjab,muktsar,barley,7000.0,21000.0,4.0
1493,punjab,muktsar,wheat,214000.0,1192000.0,5.570093457943925
1494,punjab,pathankot,barley,1000.0,3000.0,3.0
1495,punjab,pathankot,wheat,42000.0,173000.0,4.119047619047619
1496,punjab,patiala,barley,6000.0,21000.0,5.4
1497,punjab,patiala,wheat,393000.0,1749000.0,5.472573839662447
1498,punjab,rupnagar,barley,1000.0,3000.0,4.0
1499,punjab,rupnagar,wheat,110000.0,482000.0,4.865671641791045
1500,punjab,sangrur,barley,8000.0,28000.0,4.5
1501,punjab,sangrur,wheat,401000.0,1921000.0,5.8
1502,punjab,sas nagar,barley,100.0,400.0,4.0
1503,punjab,sas nagar,wheat,54000.0,249000.0,4.96
1504,punjab,shahid bhagat singh nagar,barley,3000.0,10000.0,3.333333333333333
1505,punjab,shahid bhagat singh nagar,wheat,257000.0,1161000.0,5.16
1506,punjab,tarn taran,wheat,188000.0,931000.0,5.087431693989071
1507,rajasthan,ajmer,barley,42326.0,95624.0,3.2413020813221607
1508,rajasthan,ajmer,wheat,79300.0,274738.0,3.580954615364563
1509,rajasthan,alwar,barley,20863.0,58074.0,4.16999191156646
1510,rajasthan,alwar,wheat,219063.0,941457.0,4.592186842255702
1511,rajasthan,banswara,barley,2200.0,4200.0,3.5977011494252875
1512,rajasthan,banswara,wheat,110182.0,291466.0,2.645314116643372
1513,rajasthan,baran,barley,800.0,1600.0,3.591549295774648
1514,rajasthan,baran,wheat,181699.0,883589.0,4.967678276540198
1515,rajasthan,barmer,barley,147.0,342.0,3.58974358974359
1516,rajasthan,barmer,wheat,19334.0,49112.0,2.7930168502916395
1517,rajasthan,bharatpur,barley,5800.0,14146.0,3.6888677450047576
1518,rajasthan,bharatpur,wheat,171639.0,713881.0,4.733790619788966
1519,rajasthan,bhilwara,barley,29884.0,87739.0,3.364612493768455
1520,rajasthan,bhilwara,wheat,146052.0,597234.0,4.0891874127023256
1521,rajasthan,bikaner,barley,8765.0,24522.0,2.797718197375927
1522,rajasthan,bikaner,wheat,124394.0,355090.0,2.9503052209850487
1523,rajasthan,bundi,barley,2816.0,9933.0,3.5972482801751093
1524,rajasthan,bundi,wheat,174545.0,823931.0,4.720450313672692
1525,rajasthan,chittorgarh,barley,9954.0,34503.0,3.601941747572816
1526,rajasthan,chittorgarh,wheat,182665.0,854175.0,4.676183176853804
1527,rajasthan,churu,barley,13468.0,29106.0,2.657456318569688
1528,rajasthan,churu,wheat,42456.0,92912.0,2.8388799632774844
1529,rajasthan,dausa,barley,8467.0,23870.0,3.788021390374332
1530,rajasthan,dausa,wheat,103644.0,418634.0,4.32597670595642
1531,rajasthan,dholpur,barley,1209.0,2888.0,3.596774193548387
1532,rajasthan,dholpur,wheat,67979.0,300340.0,4.561387522021748
1533,rajasthan,dungarpur,barley,1900.0,3637.0,3.5973715651135008
1534,rajasthan,dungarpur,wheat,61184.0,145496.0,3.029395522705068
1535,rajasthan,ganganagar,barley,79408.0,258590.0,4.659385813148789
1536,rajasthan,ganganagar,wheat,285384.0,1329576.0,4.65890169035405
1537,rajasthan,hanumangarh,barley,39152.0,151752.0,3.882171945701357
1538,rajasthan,hanumangarh,wheat,263748.0,1233787.0,4.87536053328329
1539,rajasthan,jaipur,barley,65146.0,241202.0,3.702483652104504
1540,rajasthan,jaipur,wheat,195548.0,590946.0,3.8812455895172335
1541,rajasthan,jaisalmer,barley,200.0,570.0,3.571428571428572
1542,rajasthan,jaisalmer,wheat,16836.0,51937.0,3.433397236729028
1543,rajasthan,jalore,barley,792.0,1565.0,3.596958174904943
1544,rajasthan,jalore,wheat,52807.0,117562.0,2.3806276854100505
1545,rajasthan,jhalawar,barley,461.0,1368.0,3.5984848484848486
1546,rajasthan,jhalawar,wheat,156254.0,652482.0,4.175777900085758
1547,rajasthan,jhunjhunu,barley,14500.0,39568.0,3.368062648961525
1548,rajasthan,jhunjhunu,wheat,88802.0,358018.0,4.172722227241633
1549,rajasthan,jodhpur,barley,718.0,1672.0,3.5987261146496814
1550,rajasthan,jodhpur,wheat,77939.0,203217.0,2.7186665071579537
1551,rajasthan,karauli,barley,1500.0,3139.0,3.598425196850393
1552,rajasthan,karauli,wheat,89193.0,365854.0,4.445289417568019
1553,rajasthan,kota,barley,1113.0,2052.0,3.596858638743456
1554,rajasthan,kota,wheat,166763.0,725558.0,4.691279511495061
1555,rajasthan,nagaur,barley,16898.0,44349.0,3.135348226018397
1556,rajasthan,nagaur,wheat,91912.0,212344.0,2.839405971427459
1557,rajasthan,pali,barley,6690.0,19334.0,2.889985052316891
1558,rajasthan,pali,wheat,109600.0,276483.0,2.92586602775282
1559,rajasthan,pratapgarh,barley,2264.0,5892.0,3.806941431670282
1560,rajasthan,pratapgarh,wheat,88715.0,356002.0,4.069934845079239
1561,rajasthan,rajsamand,barley,8498.0,23593.0,2.889727881464596
1562,rajasthan,rajsamand,wheat,36704.0,116996.0,3.420610963535378
1563,rajasthan,sawai madhopur,barley,2571.0,5115.0,3.597959183673469
1564,rajasthan,sawai madhopur,wheat,87805.0,350076.0,4.373414126112479
1565,rajasthan,sikar,barley,35743.0,111379.0,3.951280785967431
1566,rajasthan,sikar,wheat,101345.0,347485.0,3.8610003842090097
1567,rajasthan,sirohi,barley,1600.0,3951.0,3.596685082872928
1568,rajasthan,sirohi,wheat,46191.0,114373.0,3.176538598363572
1569,rajasthan,tonk,barley,16945.0,45660.0,3.286878565607172
1570,rajasthan,tonk,wheat,111265.0,284497.0,3.82988015268448
1571,rajasthan,udaipur,barley,11996.0,25258.0,2.7721811969580075
1572,rajasthan,udaipur,wheat,88904.0,262499.0,3.303775566952975
1573,sikkim,east district,barley,500.0,530.0,1.4705882352941178
1574,sikkim,east district,wheat,2800.0,5100.0,1.965034965034965
1575,sikkim,north district,barley,240.0,242.0,1.38
1576,sikkim,north district,wheat,1050.0,1649.0,1.818918918918919
1577,sikkim,south district,barley,430.0,429.0,1.6
1578,sikkim,south district,wheat,2080.0,3150.0,1.575
1579,sikkim,west district,barley,450.0,670.0,1.488888888888889
1580,sikkim,west district,wheat,2880.0,4694.0,1.8053846153846156
1581,tamil nadu,ariyalur,Maize,8061.0,56405.0,7.5
1582,tamil nadu,ariyalur,bajra,95.0,198.0,3.142857142857143
1583,tamil nadu,ariyalur,jowar,63.0,136.0,2.176470588235294
1584,tamil nadu,ariyalur,ragi,27.0,98.0,4.5
1585,tamil nadu,ariyalur,rice,732.0,3064.0,4.46875
1586,tamil nadu,chengalpattu,Maize,2.0,11.0,5.5
1587,tamil nadu,coimbatore,Maize,3085.0,21594.0,7.916986564299425
1588,tamil nadu,coimbatore,bajra,216.0,184.0,3.0
1589,tamil nadu,coimbatore,jowar,12723.0,11309.0,1.130547780887645
1590,tamil nadu,coimbatore,ragi,10.0,41.0,4.1
1591,tamil nadu,coimbatore,rice,177.0,742.0,4.307692307692308
1592,tamil nadu,coimbatore,wheat,20.0,4.0,0.5
1593,tamil nadu,cuddalore,Maize,2013.0,11310.0,7.5
1594,tamil nadu,cuddalore,bajra,340.0,397.0,3.16
1595,tamil nadu,cuddalore,jowar,11.0,19.0,2.111111111111111
1596,tamil nadu,cuddalore,ragi,82.0,366.0,4.5
1597,tamil nadu,cuddalore,rice,8077.0,33413.0,4.507960064759849
1598,tamil nadu,dharmapuri,Maize,2157.0,16177.0,7.499768196569309
1599,tamil nadu,dharmapuri,bajra,274.0,801.0,3.1481481481481484
1600,tamil nadu,dharmapuri,jowar,2207.0,2460.0,2.2
1601,tamil nadu,dharmapuri,ragi,8339.0,34782.0,4.882499112531061
1602,tamil nadu,dharmapuri,rice,4961.0,24314.0,4.901028018544649
1603,tamil nadu,dindigul,Maize,25230.0,218462.0,9.471990981616372
1604,tamil nadu,dindigul,bajra,723.0,2064.0,3.323671497584541
1605,tamil nadu,dindigul,jowar,45672.0,113130.0,3.185773840541949
1606,tamil nadu,dindigul,ragi,15.0,59.0,4.444444444444445
1607,tamil nadu,dindigul,rice,5570.0,21577.0,5.725945017182131
1608,tamil nadu,dindigul,wheat,1.0,0.0,0.0
1609,tamil nadu,erode,Maize,6573.0,43987.0,9.080550098231829
1610,tamil nadu,erode,bajra,119.0,246.0,3.2
1611,tamil nadu,erode,jowar,103.0,111.0,1.25
1612,tamil nadu,erode,ragi,2346.0,8331.0,4.466666666666667
1613,tamil nadu,erode,rice,8132.0,34057.0,4.46793760831889
1614,tamil nadu,kanchipuram,Maize,4.0,22.0,12.0
1615,tamil nadu,kanchipuram,bajra,33.0,60.0,3.1666666666666665
1616,tamil nadu,kanchipuram,jowar,24.0,52.0,2.1875
1617,tamil nadu,kanchipuram,ragi,294.0,1166.0,4.463917525773196
1618,tamil nadu,kanchipuram,rice,46638.0,231225.0,4.957866975427763
1619,tamil nadu,kanniyakumari,Maize,31.0,212.0,7.5
1620,tamil nadu,kanniyakumari,rice,114.0,509.0,4.464912280701754
1621,tamil nadu,karur,Maize,1671.0,11182.0,7.5
1622,tamil nadu,karur,bajra,418.0,1222.0,3.1468531468531467
1623,tamil nadu,karur,jowar,18423.0,9749.0,1.6619502216160928
1624,tamil nadu,karur,ragi,51.0,185.0,4.454545454545454
1625,tamil nadu,karur,rice,322.0,1350.0,4.467032967032967
1626,tamil nadu,krishnagiri,Maize,942.0,7065.0,7.5
1627,tamil nadu,krishnagiri,bajra,51.0,102.0,3.1578947368421053
1628,tamil nadu,krishnagiri,jowar,457.0,509.0,2.1951219512195124
1629,tamil nadu,krishnagiri,ragi,7203.0,26704.0,5.229925577751665
1630,tamil nadu,krishnagiri,rice,8885.0,43981.0,5.006186811528595
1631,tamil nadu,madurai,Maize,10409.0,69923.0,7.499778073679538
1632,tamil nadu,madurai,bajra,1026.0,3169.0,4.26514131897712
1633,tamil nadu,madurai,jowar,4598.0,8440.0,2.437086092715232
1634,tamil nadu,madurai,ragi,45.0,141.0,4.5
1635,tamil nadu,madurai,rice,9159.0,35957.0,3.925865269134185
1636,tamil nadu,nagapattinam,Maize,29.0,217.0,7.482758620689655
1637,tamil nadu,nagapattinam,bajra,6.0,19.0,3.1666666666666665
1638,tamil nadu,nagapattinam,jowar,14.0,30.0,2.142857142857143
1639,tamil nadu,nagapattinam,ragi,2.0,6.0,4.0
1640,tamil nadu,nagapattinam,rice,545.0,2282.0,4.467105263157895
1641,tamil nadu,namakkal,Maize,6006.0,54532.0,9.07958707958708
1642,tamil nadu,namakkal,bajra,159.0,353.0,3.1517857142857144
1643,tamil nadu,namakkal,jowar,38327.0,99516.0,3.085576088304601
1644,tamil nadu,namakkal,ragi,130.0,580.0,4.461538461538462
1645,tamil nadu,namakkal,rice,842.0,3623.0,4.46780303030303
1646,tamil nadu,namakkal,wheat,250.0,13.0,0.052
1647,tamil nadu,perambalur,Maize,6434.0,45022.0,7.499798630688683
1648,tamil nadu,perambalur,bajra,121.0,175.0,3.142857142857143
1649,tamil nadu,perambalur,jowar,265.0,474.0,2.204761904761905
1650,tamil nadu,perambalur,ragi,8.0,25.0,4.0
1651,tamil nadu,perambalur,rice,2392.0,10293.0,4.468312208138759
1652,tamil nadu,pudukkottai,Maize,3308.0,16547.0,7.4997074312463425
1653,tamil nadu,pudukkottai,bajra,7.0,13.0,2.0
