,state,district,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),crop
19512,Rajasthan, CHITTORGARH,2004,Kharif,12902.0,8304.0,0.6436211440086809,jowar
19513,Rajasthan, CHITTORGARH,2005,Kharif,12032.0,8168.0,0.6788563829787234,jowar
19514,Rajasthan, CHITTORGARH,2006,Kharif,10294.0,7939.0,0.7712259568680785,jowar
19515,Rajasthan, CHITTORGARH,2007,Kharif,9429.0,8750.0,0.9279881217520416,jowar
19516,Rajasthan, CHITTORGARH,2008,Kharif,7484.0,6012.0,0.8033137359700695,jowar
19517,Rajasthan, CHITTORGARH,2009,Kharif,7646.0,4774.0,0.6243787601360188,jowar
19518,Rajasthan, CHITTORGARH,2010,Kharif,9045.0,5869.0,0.6488667772249862,jowar
19519,Rajasthan, CHITTORGARH,2011,Kharif,8402.0,8608.0,1.0245179719114497,jowar
19520,Rajasthan, CHITTORGARH,2012,Kharif,10318.0,10950.0,1.0612521806551658,jowar
19521,Rajasthan, CHITTORGARH,2013,Kharif,10456.0,10051.0,0.961266258607498,jowar
19522,Rajasthan, CHITTORGARH,2014,Kharif,10359.0,13620.0,1.3147987257457283,jowar
19523,Rajasthan, CHITTORGARH,2015,Kharif,12299.0,14046.0,1.1420440686234654,jowar
19524,Rajasthan, CHITTORGARH,2016,Kharif,13693.0,12452.0,0.9093697509676477,jowar
19525,Rajasthan, CHITTORGARH,2017,Kharif,13326.0,14430.0,1.0828455650607833,jowar
19526,Rajasthan, CHITTORGARH,2018,Kharif,15338.0,22267.0,1.4517538140565915,jowar
19527,Rajasthan, CHITTORGARH,2019,Kharif,17322.0,16060.0,0.9271446715159912,jowar
19528,Rajasthan, CHURU,1998,Kharif,5.0,2.0,0.4,jowar
19529,Rajasthan, CHURU,2000,Kharif,148.0,30.0,0.20270270270270271,jowar
19530,Rajasthan, CHURU,2001,Kharif,10.0,4.0,0.4,jowar
19531,Rajasthan, CHURU,2002,Kharif,5.0,1.0,0.2,jowar
19532,Rajasthan, CHURU,2003,Kharif,3.0,2.0,0.6666666666666666,jowar
19533,Rajasthan, CHURU,2004,Kharif,3.0,1.0,0.3333333333333333,jowar
19534,Rajasthan, CHURU,2005,Kharif,3.0,1.0,0.3333333333333333,jowar
19535,Rajasthan, CHURU,2006,Kharif,2.0,1.0,0.5,jowar
19536,Rajasthan, CHURU,2008,Kharif,5.0,3.0,0.6,jowar
19537,Rajasthan, CHURU,2009,Kharif,7.0,1.0,0.14285714285714285,jowar
19538,Rajasthan, CHURU,2010,Kharif,3.0,2.0,0.6666666666666666,jowar
19539,Rajasthan, CHURU,2011,Kharif,4.0,3.0,0.75,jowar
19540,Rajasthan, CHURU,2012,Kharif,31.0,19.0,0.6129032258064516,jowar
19541,Rajasthan, CHURU,2013,Kharif,26.0,16.0,0.6153846153846154,jowar
19542,Rajasthan, CHURU,2016,Kharif,1.0,1.0,1.0,jowar
19543,Rajasthan, CHURU,2017,Kharif,5.0,3.0,0.6,jowar
19544,Rajasthan, CHURU,2019,Kharif,21.0,15.0,0.7142857142857143,jowar
19545,Rajasthan, DAUSA,1997,Kharif,4700.0,2300.0,0.48936170212765956,jowar
19546,Rajasthan, DAUSA,1998,Kharif,5708.0,1640.0,0.28731604765241764,jowar
19547,Rajasthan, DAUSA,1999,Kharif,4961.0,1546.0,0.3116307196129813,jowar
19548,Rajasthan, DAUSA,2000,Kharif,6395.0,1276.0,0.1995308835027365,jowar
19549,Rajasthan, DAUSA,2001,Kharif,7642.0,3163.0,0.4138968856320335,jowar
19550,Rajasthan, DAUSA,2002,Kharif,7157.0,499.0,0.0697219505379349,jowar
19551,Rajasthan, DAUSA,2003,Kharif,7857.0,6868.0,0.8741249840906198,jowar
19552,Rajasthan, DAUSA,2004,Kharif,6589.0,5998.0,0.9103050538776749,jowar
19553,Rajasthan, DAUSA,2005,Kharif,6169.0,3644.0,0.590695412546604,jowar
19554,Rajasthan, DAUSA,2006,Kharif,6787.0,7770.0,1.1448357153381465,jowar
19555,Rajasthan, DAUSA,2007,Kharif,7729.0,9597.0,1.2416871522836073,jowar
19556,Rajasthan, DAUSA,2008,Kharif,6089.0,5478.0,0.8996551157825587,jowar
19557,Rajasthan, DAUSA,2009,Kharif,9407.0,5074.0,0.5393855639417455,jowar
19558,Rajasthan, DAUSA,2010,Kharif,7479.0,3147.0,0.42077817890092256,jowar
19559,Rajasthan, DAUSA,2011,Kharif,6198.0,4770.0,0.7696030977734754,jowar
19560,Rajasthan, DAUSA,2012,Kharif,5099.0,4718.0,0.9252794665620709,jowar
19561,Rajasthan, DAUSA,2013,Kharif,5655.0,4397.0,0.7775419982316534,jowar
19562,Rajasthan, DAUSA,2014,Kharif,5796.0,6760.0,1.16632160110421,jowar
19563,Rajasthan, DAUSA,2015,Kharif,6132.0,4391.0,0.7160795825179387,jowar
19564,Rajasthan, DAUSA,2016,Kharif,4966.0,3913.0,0.7879581151832461,jowar
19565,Rajasthan, DAUSA,2017,Kharif,4453.0,3408.0,0.7653267460139231,jowar
19566,Rajasthan, DAUSA,2018,Kharif,4021.0,3616.0,0.8992787863715493,jowar
19567,Rajasthan, DAUSA,2019,Kharif,4382.0,3948.0,0.9009584664536742,jowar
19568,Rajasthan, DHOLPUR,1997,Kharif,300.0,200.0,0.6666666666666666,jowar
19569,Rajasthan, DHOLPUR,1998,Kharif,186.0,54.0,0.2903225806451613,jowar
19570,Rajasthan, DHOLPUR,1999,Kharif,329.0,103.0,0.3130699088145897,jowar
19571,Rajasthan, DHOLPUR,2000,Kharif,598.0,119.0,0.19899665551839466,jowar
19572,Rajasthan, DHOLPUR,2001,Kharif,495.0,205.0,0.41414141414141414,jowar
19573,Rajasthan, DHOLPUR,2002,Kharif,206.0,27.0,0.13106796116504854,jowar
19574,Rajasthan, DHOLPUR,2003,Kharif,244.0,174.0,0.7131147540983607,jowar
19575,Rajasthan, DHOLPUR,2004,Kharif,162.0,75.0,0.46296296296296297,jowar
19576,Rajasthan, DHOLPUR,2005,Kharif,336.0,96.0,0.2857142857142857,jowar
19577,Rajasthan, DHOLPUR,2006,Kharif,78.0,43.0,0.5512820512820513,jowar
19578,Rajasthan, DHOLPUR,2007,Kharif,85.0,54.0,0.6352941176470588,jowar
19579,Rajasthan, DHOLPUR,2008,Kharif,89.0,51.0,0.5730337078651685,jowar
19580,Rajasthan, DHOLPUR,2009,Kharif,119.0,17.0,0.14285714285714285,jowar
19581,Rajasthan, DHOLPUR,2010,Kharif,42.0,29.0,0.6904761904761905,jowar
19582,Rajasthan, DHOLPUR,2011,Kharif,137.0,101.0,0.7372262773722628,jowar
19583,Rajasthan, DHOLPUR,2012,Kharif,148.0,91.0,0.6148648648648649,jowar
19584,Rajasthan, DHOLPUR,2013,Kharif,134.0,82.0,0.6119402985074627,jowar
19585,Rajasthan, DHOLPUR,2014,Kharif,332.0,253.0,0.7620481927710844,jowar
19586,Rajasthan, DHOLPUR,2015,Kharif,124.0,68.0,0.5483870967741935,jowar
19587,Rajasthan, DHOLPUR,2016,Kharif,287.0,173.0,0.6027874564459931,jowar
19588,Rajasthan, DHOLPUR,2017,Kharif,315.0,184.0,0.5841269841269842,jowar
19589,Rajasthan, DHOLPUR,2018,Kharif,429.0,357.0,0.8321678321678322,jowar
19590,Rajasthan, DHOLPUR,2019,Kharif,260.0,184.0,0.7076923076923077,jowar
19591,Rajasthan, DUNGARPUR,1997,Kharif,1500.0,700.0,0.4666666666666667,jowar
19592,Rajasthan, DUNGARPUR,1998,Kharif,1257.0,361.0,0.2871917263325378,jowar
19593,Rajasthan, DUNGARPUR,1999,Kharif,1065.0,332.0,0.3117370892018779,jowar
19594,Rajasthan, DUNGARPUR,2000,Kharif,874.0,174.0,0.19908466819221968,jowar
19595,Rajasthan, DUNGARPUR,2001,Kharif,984.0,407.0,0.4136178861788618,jowar
19596,Rajasthan, DUNGARPUR,2002,Kharif,1058.0,136.0,0.1285444234404537,jowar
19597,Rajasthan, DUNGARPUR,2003,Kharif,782.0,558.0,0.7135549872122762,jowar
19598,Rajasthan, DUNGARPUR,2004,Kharif,797.0,370.0,0.4642409033877039,jowar
19599,Rajasthan, DUNGARPUR,2005,Kharif,804.0,230.0,0.2860696517412935,jowar
19600,Rajasthan, DUNGARPUR,2006,Kharif,795.0,442.0,0.5559748427672956,jowar
19601,Rajasthan, DUNGARPUR,2007,Kharif,801.0,508.0,0.634207240948814,jowar
19602,Rajasthan, DUNGARPUR,2008,Kharif,776.0,450.0,0.5798969072164949,jowar
19603,Rajasthan, DUNGARPUR,2009,Kharif,556.0,81.0,0.14568345323741008,jowar
19604,Rajasthan, DUNGARPUR,2010,Kharif,643.0,450.0,0.6998444790046656,jowar
19605,Rajasthan, DUNGARPUR,2011,Kharif,549.0,407.0,0.7413479052823315,jowar
19606,Rajasthan, DUNGARPUR,2012,Kharif,388.0,240.0,0.6185567010309279,jowar
19607,Rajasthan, DUNGARPUR,2013,Kharif,464.0,286.0,0.6163793103448276,jowar
19608,Rajasthan, DUNGARPUR,2014,Kharif,399.0,304.0,0.7619047619047619,jowar
19609,Rajasthan, DUNGARPUR,2015,Kharif,254.0,139.0,0.547244094488189,jowar
19610,Rajasthan, DUNGARPUR,2016,Kharif,200.0,121.0,0.605,jowar
19611,Rajasthan, DUNGARPUR,2017,Kharif,228.0,133.0,0.5833333333333334,jowar
19612,Rajasthan, DUNGARPUR,2018,Kharif,248.0,206.0,0.8306451612903226,jowar
19613,Rajasthan, DUNGARPUR,2019,Kharif,211.0,150.0,0.7109004739336493,jowar
19614,Rajasthan, GANGANAGAR,1997,Kharif,400.0,200.0,0.5,jowar
19615,Rajasthan, GANGANAGAR,1998,Kharif,15.0,4.0,0.26666666666666666,jowar
19616,Rajasthan, GANGANAGAR,1999,Kharif,37.0,12.0,0.32432432432432434,jowar
19617,Rajasthan, GANGANAGAR,2000,Kharif,196.0,39.0,0.1989795918367347,jowar
19618,Rajasthan, GANGANAGAR,2001,Kharif,78.0,32.0,0.41025641025641024,jowar
19619,Rajasthan, GANGANAGAR,2002,Kharif,7.0,1.0,0.14285714285714285,jowar
19620,Rajasthan, GANGANAGAR,2003,Kharif,113.0,81.0,0.7168141592920354,jowar
19621,Rajasthan, GANGANAGAR,2004,Kharif,25.0,12.0,0.48,jowar
19622,Rajasthan, GANGANAGAR,2005,Kharif,108.0,31.0,0.28703703703703703,jowar
19623,Rajasthan, GANGANAGAR,2006,Kharif,29.0,16.0,0.5517241379310345,jowar
19624,Rajasthan, GANGANAGAR,2007,Kharif,2.0,1.0,0.5,jowar
19625,Rajasthan, GANGANAGAR,2008,Kharif,34.0,20.0,0.5882352941176471,jowar
19626,Rajasthan, GANGANAGAR,2009,Kharif,69.0,10.0,0.14492753623188406,jowar
19627,Rajasthan, GANGANAGAR,2011,Kharif,24.0,18.0,0.75,jowar
19628,Rajasthan, GANGANAGAR,2012,Kharif,61.0,38.0,0.6229508196721312,jowar
19629,Rajasthan, GANGANAGAR,2013,Kharif,76.0,47.0,0.618421052631579,jowar
19630,Rajasthan, GANGANAGAR,2014,Kharif,54.0,41.0,0.7592592592592593,jowar
19631,Rajasthan, GANGANAGAR,2015,Kharif,15.0,8.0,0.5333333333333333,jowar
19632,Rajasthan, GANGANAGAR,2016,Kharif,214.0,129.0,0.602803738317757,jowar
19633,Rajasthan, GANGANAGAR,2017,Kharif,24.0,14.0,0.5833333333333334,jowar
19634,Rajasthan, GANGANAGAR,2018,Kharif,1527.0,1271.0,0.8323510150622135,jowar
19635,Rajasthan, GANGANAGAR,2019,Kharif,129.0,92.0,0.7131782945736435,jowar
19636,Rajasthan, HANUMANGARH,1997,Kharif,500.0,300.0,0.6,jowar
19637,Rajasthan, HANUMANGARH,1998,Kharif,14.0,4.0,0.2857142857142857,jowar
19638,Rajasthan, HANUMANGARH,1999,Kharif,19.0,6.0,0.3157894736842105,jowar
19639,Rajasthan, HANUMANGARH,2000,Kharif,9.0,2.0,0.2222222222222222,jowar
19640,Rajasthan, HANUMANGARH,2001,Kharif,148.0,61.0,0.41216216216216217,jowar
19641,Rajasthan, HANUMANGARH,2002,Kharif,21.0,3.0,0.14285714285714285,jowar
19642,Rajasthan, HANUMANGARH,2003,Kharif,51.0,36.0,0.7058823529411765,jowar
19643,Rajasthan, HANUMANGARH,2004,Kharif,57.0,26.0,0.45614035087719296,jowar
19644,Rajasthan, HANUMANGARH,2006,Kharif,6.0,3.0,0.5,jowar
19645,Rajasthan, HANUMANGARH,2007,Kharif,3.0,2.0,0.6666666666666666,jowar
19646,Rajasthan, HANUMANGARH,2009,Kharif,459.0,67.0,0.14596949891067537,jowar
19647,Rajasthan, HANUMANGARH,2011,Kharif,10.0,7.0,0.7,jowar
19648,Rajasthan, HANUMANGARH,2012,Kharif,61.0,38.0,0.6229508196721312,jowar
19649,Rajasthan, HANUMANGARH,2013,Kharif,49.0,30.0,0.6122448979591837,jowar
19650,Rajasthan, HANUMANGARH,2014,Kharif,17.0,13.0,0.7647058823529411,jowar
19651,Rajasthan, HANUMANGARH,2015,Kharif,177.0,97.0,0.5480225988700564,jowar
19652,Rajasthan, HANUMANGARH,2016,Kharif,21.0,13.0,0.6190476190476191,jowar
19653,Rajasthan, HANUMANGARH,2017,Kharif,339.0,198.0,0.584070796460177,jowar
19654,Rajasthan, HANUMANGARH,2018,Kharif,21.0,18.0,0.8571428571428571,jowar
19655,Rajasthan, JAIPUR,1997,Kharif,16600.0,6200.0,0.37349397590361444,jowar
19656,Rajasthan, JAIPUR,1998,Kharif,17173.0,3077.0,0.17917661445292027,jowar
19657,Rajasthan, JAIPUR,1999,Kharif,16611.0,584.0,0.03515742580217928,jowar
19658,Rajasthan, JAIPUR,2000,Kharif,24305.0,965.0,0.03970376465747789,jowar
19659,Rajasthan, JAIPUR,2001,Kharif,30288.0,8057.0,0.26601294241944007,jowar
19660,Rajasthan, JAIPUR,2002,Kharif,26788.0,1435.0,0.053568762132298046,jowar
19661,Rajasthan, JAIPUR,2003,Kharif,34331.0,32498.0,0.9466080219044013,jowar
19662,Rajasthan, JAIPUR,2004,Kharif,25141.0,9153.0,0.36406666401495563,jowar
19663,Rajasthan, JAIPUR,2005,Kharif,32790.0,5125.0,0.1562976517230863,jowar
19664,Rajasthan, JAIPUR,2006,Kharif,40889.0,8956.0,0.21903201349996332,jowar
19665,Rajasthan, JAIPUR,2007,Kharif,40633.0,22206.0,0.5465016119902543,jowar
19666,Rajasthan, JAIPUR,2008,Kharif,40601.0,36892.0,0.9086475702568902,jowar
19667,Rajasthan, JAIPUR,2009,Kharif,37535.0,1637.0,0.043612628213667244,jowar
19668,Rajasthan, JAIPUR,2010,Kharif,39817.0,26210.0,0.6582615465755833,jowar
19669,Rajasthan, JAIPUR,2011,Kharif,25983.0,16091.0,0.6192895354654967,jowar
19670,Rajasthan, JAIPUR,2012,Kharif,27432.0,14628.0,0.5332458442694663,jowar
19671,Rajasthan, JAIPUR,2013,Kharif,31100.0,34025.0,1.0940514469453375,jowar
19672,Rajasthan, JAIPUR,2014,Kharif,40478.0,23175.0,0.5725332279262809,jowar
19673,Rajasthan, JAIPUR,2015,Kharif,40345.0,18225.0,0.4517288387656463,jowar
19674,Rajasthan, JAIPUR,2016,Kharif,37226.0,23197.0,0.6231397410412077,jowar
19675,Rajasthan, JAIPUR,2017,Kharif,32692.0,12589.0,0.3850789183898201,jowar
19676,Rajasthan, JAIPUR,2018,Kharif,34461.0,30898.0,0.8966077594962422,jowar
19677,Rajasthan, JAIPUR,2019,Kharif,34373.0,36427.0,1.0597562039973234,jowar
19678,Rajasthan, JAISALMER,1997,Kharif,3200.0,1500.0,0.46875,jowar
19679,Rajasthan, JAISALMER,1998,Kharif,686.0,197.0,0.28717201166180756,jowar
19680,Rajasthan, JAISALMER,1999,Kharif,1637.0,510.0,0.31154551007941356,jowar
19681,Rajasthan, JAISALMER,2000,Kharif,2962.0,591.0,0.19952734638757597,jowar
19682,Rajasthan, JAISALMER,2001,Kharif,1988.0,823.0,0.41398390342052316,jowar
19683,Rajasthan, JAISALMER,2002,Kharif,10.0,1.0,0.1,jowar
19684,Rajasthan, JAISALMER,2003,Kharif,2880.0,2055.0,0.7135416666666666,jowar
19685,Rajasthan, JAISALMER,2004,Kharif,4077.0,1892.0,0.46406671572234487,jowar
19686,Rajasthan, JAISALMER,2005,Kharif,3920.0,1124.0,0.286734693877551,jowar
19687,Rajasthan, JAISALMER,2006,Kharif,6091.0,2649.0,0.4349039566573633,jowar
19688,Rajasthan, JAISALMER,2007,Kharif,5048.0,2666.0,0.5281299524564184,jowar
19689,Rajasthan, JAISALMER,2008,Kharif,3046.0,112.0,0.036769533814839134,jowar
19690,Rajasthan, JAISALMER,2010,Kharif,2552.0,1787.0,0.7002351097178683,jowar
19691,Rajasthan, JAISALMER,2011,Kharif,1657.0,1228.0,0.7410983705491853,jowar
19692,Rajasthan, JAISALMER,2012,Kharif,3605.0,508.0,0.1409153952843273,jowar
19693,Rajasthan, JAISALMER,2013,Kharif,2179.0,193.0,0.08857273978889399,jowar
19694,Rajasthan, JAISALMER,2014,Kharif,1912.0,117.0,0.06119246861924686,jowar
19695,Rajasthan, JAISALMER,2015,Kharif,3215.0,1662.0,0.5169517884914463,jowar
19696,Rajasthan, JAISALMER,2016,Kharif,3127.0,1471.0,0.4704189318835945,jowar
19697,Rajasthan, JAISALMER,2017,Kharif,2748.0,497.0,0.18085880640465793,jowar
19698,Rajasthan, JAISALMER,2018,Kharif,3485.0,2141.0,0.6143472022955524,jowar
19699,Rajasthan, JAISALMER,2019,Kharif,3917.0,2864.0,0.7311718151646668,jowar
19700,Rajasthan, JALORE,1997,Kharif,5700.0,2700.0,0.47368421052631576,jowar
19701,Rajasthan, JALORE,1998,Kharif,1522.0,452.0,0.29697766097240474,jowar
19702,Rajasthan, JALORE,1999,Kharif,1820.0,567.0,0.31153846153846154,jowar
19703,Rajasthan, JALORE,2000,Kharif,3098.0,622.0,0.20077469335054873,jowar
19704,Rajasthan, JALORE,2001,Kharif,4751.0,1966.0,0.41380761944853717,jowar
19705,Rajasthan, JALORE,2002,Kharif,1331.0,171.0,0.1284748309541698,jowar
19706,Rajasthan, JALORE,2003,Kharif,4339.0,3113.0,0.7174464162249367,jowar
19707,Rajasthan, JALORE,2004,Kharif,5339.0,2478.0,0.46413185989885747,jowar
19708,Rajasthan, JALORE,2005,Kharif,4452.0,1277.0,0.28683737646001795,jowar
19709,Rajasthan, JALORE,2006,Kharif,3097.0,1426.0,0.46044559250887956,jowar
19710,Rajasthan, JALORE,2007,Kharif,4285.0,2415.0,0.5635939323220537,jowar
19711,Rajasthan, JALORE,2008,Kharif,5951.0,2699.0,0.45353722063518737,jowar
19712,Rajasthan, JALORE,2009,Kharif,6819.0,8.0,0.001173192550227306,jowar
19713,Rajasthan, JALORE,2010,Kharif,5956.0,4048.0,0.6796507723304231,jowar
19714,Rajasthan, JALORE,2011,Kharif,4206.0,3506.0,0.8335710889205896,jowar
19715,Rajasthan, JALORE,2012,Kharif,4497.0,3429.0,0.7625083388925951,jowar
19716,Rajasthan, JALORE,2013,Kharif,3519.0,1218.0,0.34612105711849955,jowar
19717,Rajasthan, JALORE,2014,Kharif,7181.0,5004.0,0.6968388803787773,jowar
19718,Rajasthan, JALORE,2015,Kharif,8563.0,2521.0,0.29440616606329556,jowar
19719,Rajasthan, JALORE,2016,Kharif,4934.0,828.0,0.16781516011349817,jowar
19720,Rajasthan, JALORE,2017,Kharif,4633.0,1136.0,0.24519749622274983,jowar
19721,Rajasthan, JALORE,2018,Kharif,3271.0,734.0,0.22439620911036381,jowar
19722,Rajasthan, JALORE,2019,Kharif,6162.0,3569.0,0.5791950665368387,jowar
19723,Rajasthan, JHALAWAR,1997,Kharif,24200.0,17800.0,0.7355371900826446,jowar
19724,Rajasthan, JHALAWAR,1998,Kharif,13036.0,11279.0,0.8652193924516723,jowar
19725,Rajasthan, JHALAWAR,1999,Kharif,10584.0,7827.0,0.7395124716553289,jowar
19726,Rajasthan, JHALAWAR,2000,Kharif,9528.0,3989.0,0.4186607892527288,jowar
19727,Rajasthan, JHALAWAR,2001,Kharif,10022.0,7022.0,0.7006585511873877,jowar
19728,Rajasthan, JHALAWAR,2002,Kharif,11586.0,5909.0,0.510012083549111,jowar
19729,Rajasthan, JHALAWAR,2003,Kharif,36543.0,72554.0,1.9854418082806558,jowar
19730,Rajasthan, JHALAWAR,2004,Kharif,10963.0,15014.0,1.3695156435282314,jowar
19731,Rajasthan, JHALAWAR,2005,Kharif,7961.0,7766.0,0.9755055897500314,jowar
19732,Rajasthan, JHALAWAR,2006,Kharif,7974.0,9354.0,1.1730624529721596,jowar
19733,Rajasthan, JHALAWAR,2007,Kharif,6226.0,9141.0,1.4681978798586572,jowar
19734,Rajasthan, JHALAWAR,2008,Kharif,4790.0,5914.0,1.2346555323590813,jowar
19735,Rajasthan, JHALAWAR,2009,Kharif,4629.0,6592.0,1.4240656729315186,jowar
19736,Rajasthan, JHALAWAR,2010,Kharif,3617.0,4559.0,1.2604368260989771,jowar
19737,Rajasthan, JHALAWAR,2011,Kharif,1867.0,2706.0,1.449384038564542,jowar
19738,Rajasthan, JHALAWAR,2012,Kharif,1341.0,1862.0,1.3885160328113348,jowar
19739,Rajasthan, JHALAWAR,2013,Kharif,844.0,987.0,1.169431279620853,jowar
19740,Rajasthan, JHALAWAR,2014,Kharif,1391.0,1408.0,1.0122214234363767,jowar
19741,Rajasthan, JHALAWAR,2015,Kharif,628.0,836.0,1.3312101910828025,jowar
19742,Rajasthan, JHALAWAR,2016,Kharif,1004.0,606.0,0.603585657370518,jowar
19743,Rajasthan, JHALAWAR,2017,Kharif,632.0,368.0,0.5822784810126582,jowar
19744,Rajasthan, JHALAWAR,2018,Kharif,452.0,376.0,0.831858407079646,jowar
19745,Rajasthan, JHALAWAR,2019,Kharif,317.0,225.0,0.7097791798107256,jowar
19746,Rajasthan, JHUNJHUNU,1999,Kharif,8.0,2.0,0.25,jowar
19747,Rajasthan, JHUNJHUNU,2000,Kharif,14.0,3.0,0.21428571428571427,jowar
19748,Rajasthan, JHUNJHUNU,2001,Kharif,2.0,1.0,0.5,jowar
19749,Rajasthan, JHUNJHUNU,2002,Kharif,19.0,2.0,0.10526315789473684,jowar
19750,Rajasthan, JHUNJHUNU,2003,Kharif,6.0,4.0,0.6666666666666666,jowar
19751,Rajasthan, JHUNJHUNU,2004,Kharif,28.0,13.0,0.4642857142857143,jowar
19752,Rajasthan, JHUNJHUNU,2005,Kharif,7.0,2.0,0.2857142857142857,jowar
19753,Rajasthan, JHUNJHUNU,2006,Kharif,10.0,5.0,0.5,jowar
19754,Rajasthan, JHUNJHUNU,2007,Kharif,11.0,7.0,0.6363636363636364,jowar
19755,Rajasthan, JHUNJHUNU,2008,Kharif,23.0,13.0,0.5652173913043478,jowar
19756,Rajasthan, JHUNJHUNU,2009,Kharif,4.0,1.0,0.25,jowar
19757,Rajasthan, JHUNJHUNU,2010,Kharif,9.0,6.0,0.6666666666666666,jowar
19758,Rajasthan, JHUNJHUNU,2011,Kharif,1.0,1.0,1.0,jowar
19759,Rajasthan, JHUNJHUNU,2012,Kharif,1.0,1.0,1.0,jowar
19760,Rajasthan, JHUNJHUNU,2013,Kharif,2.0,1.0,0.5,jowar
19761,Rajasthan, JHUNJHUNU,2014,Kharif,4.0,4.0,1.0,jowar
19762,Rajasthan, JHUNJHUNU,2018,Kharif,1.0,1.0,1.0,jowar
19763,Rajasthan, JODHPUR,1997,Kharif,19900.0,9000.0,0.45226130653266333,jowar
19764,Rajasthan, JODHPUR,1998,Kharif,23371.0,890.0,0.03808138291044457,jowar
19765,Rajasthan, JODHPUR,1999,Kharif,37948.0,1178.0,0.03104247918203858,jowar
19766,Rajasthan, JODHPUR,2000,Kharif,43045.0,55.0,0.00127773260541294,jowar
19767,Rajasthan, JODHPUR,2001,Kharif,30624.0,7986.0,0.2607758620689655,jowar
19768,Rajasthan, JODHPUR,2002,Kharif,4263.0,1159.0,0.2718742669481586,jowar
19769,Rajasthan, JODHPUR,2003,Kharif,33017.0,25035.0,0.7582457521882666,jowar
19770,Rajasthan, JODHPUR,2004,Kharif,37606.0,20136.0,0.53544647130777,jowar
19771,Rajasthan, JODHPUR,2005,Kharif,33963.0,5499.0,0.16191149191767512,jowar
19772,Rajasthan, JODHPUR,2006,Kharif,45062.0,19597.0,0.4348897075140917,jowar
19773,Rajasthan, JODHPUR,2007,Kharif,42925.0,22667.0,0.5280605707629586,jowar
19774,Rajasthan, JODHPUR,2008,Kharif,36742.0,16151.0,0.43957868379511184,jowar
19775,Rajasthan, JODHPUR,2009,Kharif,61463.0,380.0,0.006182581390430015,jowar
19776,Rajasthan, JODHPUR,2010,Kharif,57240.0,40639.0,0.7099755415793152,jowar
19777,Rajasthan, JODHPUR,2011,Kharif,46998.0,29953.0,0.6373249925528746,jowar
19778,Rajasthan, JODHPUR,2012,Kharif,77284.0,21575.0,0.27916515708296674,jowar
19779,Rajasthan, JODHPUR,2013,Kharif,46051.0,12930.0,0.2807756617663026,jowar
19780,Rajasthan, JODHPUR,2014,Kharif,64380.0,52954.0,0.8225225225225226,jowar
19781,Rajasthan, JODHPUR,2015,Kharif,54059.0,33729.0,0.623929410458943,jowar
19782,Rajasthan, JODHPUR,2016,Kharif,44475.0,20925.0,0.47048903878583476,jowar
19783,Rajasthan, JODHPUR,2017,Kharif,34491.0,20029.0,0.580702212171291,jowar
19784,Rajasthan, JODHPUR,2018,Kharif,40865.0,25108.0,0.6144133121252906,jowar
19785,Rajasthan, JODHPUR,2019,Kharif,50179.0,36687.0,0.7311225811594492,jowar
19786,Rajasthan, KARAULI,1998,Kharif,1178.0,338.0,0.2869269949066214,jowar
19787,Rajasthan, KARAULI,1999,Kharif,719.0,224.0,0.31154381084840055,jowar
19788,Rajasthan, KARAULI,2000,Kharif,2231.0,445.0,0.1994621246077992,jowar
19789,Rajasthan, KARAULI,2001,Kharif,1935.0,801.0,0.413953488372093,jowar
19790,Rajasthan, KARAULI,2002,Kharif,1998.0,257.0,0.12862862862862862,jowar
19791,Rajasthan, KARAULI,2003,Kharif,1903.0,1358.0,0.7136100893326327,jowar
19792,Rajasthan, KARAULI,2004,Kharif,1064.0,494.0,0.4642857142857143,jowar
19793,Rajasthan, KARAULI,2005,Kharif,645.0,185.0,0.2868217054263566,jowar
19794,Rajasthan, KARAULI,2006,Kharif,768.0,662.0,0.8619791666666666,jowar
19795,Rajasthan, KARAULI,2007,Kharif,1117.0,1473.0,1.3187108325872874,jowar
19796,Rajasthan, KARAULI,2008,Kharif,519.0,844.0,1.6262042389210019,jowar
19797,Rajasthan, KARAULI,2009,Kharif,56.0,30.0,0.5357142857142857,jowar
19798,Rajasthan, KARAULI,2010,Kharif,347.0,243.0,0.7002881844380403,jowar
19799,Rajasthan, KARAULI,2011,Kharif,276.0,204.0,0.7391304347826086,jowar
19800,Rajasthan, KARAULI,2012,Kharif,233.0,144.0,0.6180257510729614,jowar
19801,Rajasthan, KARAULI,2013,Kharif,247.0,152.0,0.6153846153846154,jowar
19802,Rajasthan, KARAULI,2014,Kharif,178.0,136.0,0.7640449438202247,jowar
19803,Rajasthan, KARAULI,2015,Kharif,391.0,213.0,0.5447570332480819,jowar
19804,Rajasthan, KARAULI,2016,Kharif,443.0,267.0,0.6027088036117382,jowar
19805,Rajasthan, KARAULI,2017,Kharif,487.0,284.0,0.5831622176591376,jowar
19806,Rajasthan, KARAULI,2018,Kharif,504.0,419.0,0.8313492063492064,jowar
19807,Rajasthan, KARAULI,2019,Kharif,461.0,327.0,0.7093275488069414,jowar
19808,Rajasthan, KOTA,1997,Kharif,16100.0,18000.0,1.1180124223602483,jowar
