iteration,scenario,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
9,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,24.9684507100414,-24.9684507100414
9,Water based,Water Demand,water,Optimal,Optimal,Optimal,48.677426371797786,-48.677426371797786
10,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.235050243520963,-23.235050243520963
10,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,5.83650794332175,-5.83650794332175
10,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,24.989972126002524,-24.989972126002524
10,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,7.282594382884887,-7.282594382884887
10,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,36.59520326652897,-36.59520326652897
10,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,47.92294426124744,-47.92294426124744
10,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-15.32064823053747,15.32064823053747
10,Water based,Profit,profit,Optimal,Optimal,Optimal,-14.105386132543897,14.105386132543897
10,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-5.1983900959963965,5.1983900959963965
10,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-5.452142384043327,5.452142384043327
10,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,12.209000949487328,-12.209000949487328
10,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,3.4827195272390945,-3.4827195272390945
10,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.060150896817774,-13.060150896817774
10,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,1.777244889267718,-1.777244889267718
10,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,18.221359523290822,-18.221359523290822
10,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,7.494838356226789,-7.494838356226789
10,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.822859088242474,-22.822859088242474
10,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,5.937116778540338,-5.937116778540338
10,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,29.936599122646832,-29.936599122646832
10,Water based,Water Demand,water,Optimal,Optimal,Optimal,48.77234005262419,-48.77234005262419
11,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.79683697215468,-23.79683697215468
11,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,6.812822541386589,-6.812822541386589
11,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,26.830227242507473,-26.830227242507473
11,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,9.546306857679612,-9.546306857679612
11,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,36.51292624718995,-36.51292624718995
11,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,47.4769163264863,-47.4769163264863
